Model,Data pts/run,Data pts/interval,Runs,Noise Lvl,Reg weight,Layers,Hid Nodes,Lrn rate,Activ Func,Euler steps,Epochs,MSE Train,Sim Time,MSE true alldat,MSE noisy alldat,MAE true alldat,MSE_dy pred alldat,MAE_dy pred alldat,MSE_dy dat alldat,MAE_dy dat alldat,stop criteria,MSE fitdat,MAE fitdat,MSE_dy dat fitdat ,MAE_dy dat fitdat,MSE_dy pred fitdat,MAE_dy pred fitdat
vdp,5,4,3,0.05,1.00E-06,2,20,0.1,tanh,40,311,0.004655716,164.3456481,2.335683686,2.420336914,1.077519983,6.858486574,1.226877636,8.370834803,1.552322155,converge,0.929730924,1.616279974,7.383880051,1.619215743,1.881478664,0.933864037
vdp,5,4,3,0.1,1.00E-06,1,10,0.1,tanh,40,740,0.002434006,293.1658256,2.92937239,3.138511353,1.221215446,48.01677592,2.560699435,18.40829353,2.43322842,converge,1.231870015,1.831823169,15.36896119,2.246822236,8.488820762,1.694317572
vdp,5,4,3,0.1,1.00E-06,2,10,0.1,tanh,40,558,0.0034013,300.396271,2.523988828,2.855585632,1.138100112,21.48357028,1.909823625,23.57109643,2.557456145,converge,0.787314224,1.707150168,12.38244163,2.013352568,8.492293569,1.620042582
vdp,5,4,3,0.1,1.00E-06,1,15,0.1,tanh,40,715,0.003017061,265.0521796,2.636606697,3.085096436,1.160794902,19.41782777,2.048825331,13.59916444,2.03170811,converge,1.28063647,1.741192353,10.8943553,1.845677094,6.412588136,1.594813525
vdp,5,4,3,0.1,1.00E-06,2,15,0.1,tanh,40,231,0.004135456,133.5802753,2.419381847,2.746774597,1.106245394,12.68626157,1.635227604,13.42866094,2.023506378,converge,0.974640656,1.659368091,9.833381378,1.763531975,4.942942211,1.344933923
vdp,5,4,3,0.1,1.00E-06,1,20,0.1,tanh,40,223,0.003237903,89.55665922,2.717935324,3.145306091,1.223551139,9.195688797,1.458081546,11.15576288,1.779352001,converge,1.612149811,1.835326709,7.798472627,1.52976708,3.412367116,1.0515835
vdp,5,4,3,0.1,1.00E-06,2,20,0.1,tanh,40,480,0.004609948,265.7386165,2.614056717,2.852627869,1.177513195,201.6549173,3.233301457,16.64282184,2.324415675,converge,0.949163946,1.766269792,10.9772109,2.024329411,7.157703712,1.735698888
vdp,8,7,3,0,1.00E-06,1,10,0.1,tanh,40,405,0.000203026,329.4692051,2.946367737,2.946367645,1.167882525,1.254486925,0.440654879,1.097519756,0.436920218,converge,0.918770472,1.751823787,0.136970456,0.233625911,0.1527874,0.215216215
vdp,8,7,3,0,1.00E-06,2,10,0.1,tanh,40,379,0.000644451,427.8466663,19.00574508,19.00574493,2.432774519,1956861.109,208.9602608,2.650044277,0.759545993,converge,2.07287391,3.649161779,0.53292203,0.442743146,0.940719446,0.478596305
vdp,8,7,3,0,1.00E-06,1,15,0.1,tanh,40,364,0.000463994,295.1918766,4.37569172,4.375691605,1.391703892,4136.854887,9.525569385,1.601491326,0.599904979,converge,1.55938673,2.087555837,0.305636688,0.354829805,0.147199099,0.225134031
vdp,8,7,3,0,1.00E-06,2,15,0.1,tanh,40,495,0.000369817,543.8317776,3.405940695,3.40594101,1.358235644,291.862269,3.731105247,8.525368215,1.398077834,converge,2.096592108,2.037353466,3.024777316,0.867353039,13.3138098,1.610986873
vdp,8,7,3,0,1.00E-06,1,20,0.1,tanh,40,493,0.00172235,398.9203808,168.7967129,168.7967041,5.367173478,1279235296,5973.608606,1.929839198,0.723436482,converge,1.531425158,8.050760217,0.762666976,0.559855119,0.557622991,0.469359967
vdp,8,7,3,0,1.00E-06,2,20,0.1,tanh,40,286,0.00087842,327.09851,22.18617424,22.18617554,2.213945458,4662288.957,286.0983159,2.738922881,0.766358598,converge,1.533006986,3.320918187,0.656601621,0.475579713,0.54322864,0.418696971
vdp,8,7,3,0.05,1.00E-06,1,10,0.1,tanh,40,627,0.005861749,534.6202545,150.4868443,149.638269,4.888195749,212562024.4,2492.077563,6.441224094,1.430146721,converge,2.508615812,7.332293624,4.12779414,1.438914037,4.072111899,1.463928107
vdp,8,7,3,0.05,1.00E-06,2,10,0.1,tanh,40,473,0.005394453,558.3235633,5.735441066,5.74873848,1.718957444,2754.888298,8.518247275,14.00973425,1.885521924,converge,3.051596006,2.578436166,11.24290345,2.017443832,15.09110291,3.022129774
vdp,8,7,3,0.05,1.00E-06,1,15,0.1,tanh,40,499,0.00540764,438.1696453,1216.936528,1215.902441,12.05536049,4.47253E+11,117851.3072,5.340007878,1.258748263,converge,1.283471664,18.08304074,3.390010738,1.239109362,1.953350241,1.001228388
vdp,8,7,3,0.05,1.00E-06,2,15,0.1,tanh,40,417,0.007259227,490.3756862,3.432214678,3.511934662,1.418286916,9.99778953,1.944435347,5.886980761,1.404983447,converge,1.428035418,2.127430374,3.119513408,1.323308586,2.780248763,1.211372316
vdp,8,7,3,0.05,1.00E-06,1,20,0.1,tanh,40,138,0.0794085,120.100683,254.2551131,255.2943848,9.602234315,359707470.4,4943.892671,8.340054083,1.72150666,converge,2.55376943,14.40335147,6.642086588,1.725299217,36.89030429,1.913328938
vdp,8,7,3,0.05,1.00E-06,2,20,0.1,tanh,40,746,0.00537509,881.5278375,28.5950031,28.326474,2.314997976,15233051.42,483.1622812,8.214445508,1.538032865,converge,0.425174713,3.472496964,4.686555852,1.523871364,2.656414965,0.955436226
vdp,8,7,3,0.1,1.00E-06,1,10,0.1,tanh,40,65,0.017469767,56.04522204,3.163692628,3.408927536,1.330286258,41.70626063,2.397910779,10.93170797,1.719820743,converge,0.613811175,1.995429387,8.646387818,1.625590905,3.29984538,1.20628984
vdp,8,7,3,0.1,1.00E-06,2,10,0.1,tanh,40,766,0.008700111,908.2372506,3.807163878,3.853856659,1.469630044,21.48062561,1.934584485,10.71243572,1.771226796,converge,1.864348094,2.204445066,8.863733185,1.729026435,6.956790743,1.309768204
vdp,8,7,3,0.1,1.00E-06,1,15,0.1,tanh,40,479,0.010004113,362.0204268,3.302161496,3.500138855,1.381628935,5.797317985,1.222632257,8.576358837,1.624170317,converge,1.20312794,2.072443403,7.139238396,1.61748645,2.378656254,1.0234243
vdp,8,7,3,0.1,1.00E-06,2,15,0.1,tanh,40,422,0.010507829,434.1010234,23.77486854,23.29690704,2.182885743,2494290.012,197.5539862,9.982025456,1.741503199,converge,0.387339354,3.274328614,8.027389043,1.65103136,2.910380432,1.216443499
vdp,8,7,3,0.1,1.00E-06,1,20,0.1,tanh,40,136,0.06565801,113.9324968,148.9435515,150.8296021,6.819546035,41798043.37,1513.543346,13.73273698,2.315807259,converge,2.530844688,10.22931905,11.79748138,2.281116725,14.832315,1.765171052
vdp,8,7,3,0.1,1.00E-06,2,20,0.1,tanh,40,635,0.008715524,728.6788249,3.777280636,4.012147522,1.441985947,7.30484558,1.317362318,8.706086411,1.560577079,converge,1.096496582,2.16297892,5.705904947,1.46485831,1.915200176,0.925607244
vdp,10,9,3,0,1.00E-06,1,10,0.1,tanh,40,84,187.03812,94.38287663,5013.503818,5013.50375,58.98770069,5.65517E+11,324986.4268,198.1405041,11.89105001,diverge,6042.40625,88.48155103,196.2357739,11.77692573,9.77966E+11,416120.536
vdp,10,9,3,0,1.00E-06,2,10,0.1,tanh,40,393,0.000318207,609.1001794,5.646974378,5.646974487,1.430366401,45240.54216,28.64767928,2.120115675,0.715859851,converge,0.632912254,2.145549601,0.509668243,0.480250501,0.781776716,0.481070267
vdp,10,9,3,0,1.00E-06,1,15,0.1,tanh,40,309,0.002407098,341.4319129,443.2826348,443.2826172,8.385857998,10777841072,19725.96448,2.206161408,0.866788529,converge,1.679603577,12.578787,1.144857093,0.757905414,1.426774485,0.725461587
vdp,10,9,3,0,1.00E-06,2,15,0.1,tanh,40,269,0.000892987,435.9729526,32.38992456,32.38992432,2.870664487,5907993.379,407.0234249,2.561329447,0.836469523,converge,0.973770014,4.30599673,0.870549789,0.587404823,2.949718297,0.832536612
vdp,10,9,3,0,1.00E-06,1,20,0.1,tanh,40,407,0.001407072,453.0123127,394.2202312,394.2202344,7.777497015,14207456542,20664.46091,1.823031598,0.781496508,converge,1.26160876,11.66624552,0.936621696,0.675320172,1.080315288,0.680137997
vdp,10,9,3,0,1.00E-06,2,20,0.1,tanh,40,362,0.00059272,550.8719976,36.60138723,36.60138672,2.434569833,29624370.44,715.4008077,1.781940283,0.648391247,converge,0.813493729,3.65185475,0.512151655,0.472735854,0.687410191,0.475894571
vdp,10,9,3,0.05,1.00E-06,1,10,0.1,tanh,40,362,0.004366155,416.1529531,372.4245751,372.5527344,5.625766354,23345918605,20900.1696,2.797550945,0.909600116,converge,0.413733991,8.438649531,2.077946764,0.891222398,0.588334037,0.5314675
vdp,10,9,3,0.05,1.00E-06,2,10,0.1,tanh,40,520,0.002857051,811.1180537,12.39444131,12.46697144,1.741919187,1165271.946,138.2763156,2.342341918,0.865216557,converge,0.552204895,2.61287878,1.110025167,0.707373675,0.409036727,0.450587854
vdp,10,9,3,0.05,1.00E-06,1,15,0.1,tanh,40,459,0.004313697,516.9046779,410.9316104,411.0800391,7.201604256,23003294651,23674.61658,2.647892063,0.867911992,converge,0.469226106,10.80240638,2.017781609,0.849590262,0.528945788,0.51651764
vdp,10,9,3,0.05,1.00E-06,2,15,0.1,tanh,40,277,0.003410938,424.3900874,115.9529591,115.9397656,4.516549461,296204933.9,2949.888098,2.517494038,0.881388446,converge,0.445295397,6.774824192,1.569140859,0.826749854,0.69909929,0.526970367
vdp,10,9,3,0.05,1.00E-06,1,20,0.1,tanh,40,353,0.003810697,406.3418779,746.5764395,746.6778125,9.77872662,84943548965,48317.90324,2.44259756,0.863497376,converge,0.725089645,14.66808993,2.100369959,0.897429257,0.751388878,0.522129123
vdp,10,9,3,0.05,1.00E-06,2,20,0.1,tanh,40,169,0.003451397,260.9657006,41.36053022,41.45465332,2.396781584,37602144.59,757.4145414,2.386318839,0.88584474,converge,0.359469509,3.595172376,1.666072137,0.872248763,0.974215003,0.617119549
vdp,10,9,3,0.1,1.00E-06,1,10,0.1,tanh,40,396,0.008863498,419.5268619,2.730560615,2.793656006,1.209694637,10.97107491,1.249937065,231.1435464,4.622546015,converge,0.394582462,1.814541955,346.0333951,6.417495532,2.194179308,0.91304494
vdp,10,9,3,0.1,1.00E-06,2,10,0.1,tanh,40,223,0.008675289,329.2539337,74.90963532,75.35670898,2.900243221,364581959.9,2467.714314,6.59575133,1.310133619,converge,0.661070824,4.350364832,6.778966887,1.408077506,1.082295429,0.713480967
vdp,10,9,3,0.1,1.00E-06,1,15,0.1,tanh,40,66,0.017992537,70.24329281,2.409161748,2.590272217,1.131825145,8.281349256,1.245275851,11.51725422,1.422280304,converge,0.71316007,1.697737718,12.91498179,1.507142216,2.145919875,0.910574023
vdp,10,9,3,0.1,1.00E-06,2,15,0.1,tanh,40,759,0.008953347,1549.893196,14.14689867,14.41003662,1.780410706,154637.996,50.53431851,18.99911113,1.816823504,converge,0.411129824,2.670616059,24.07185426,1.919988467,2.079305072,0.90895907
vdp,10,9,3,0.1,1.00E-06,1,20,0.1,tanh,40,968,0.009170016,921.5242541,3.465676554,3.556479492,1.322656337,5.417782915,1.069837093,15.95375723,1.6372415,converge,1.003263982,1.983984505,27.77445169,1.794828889,3.388703215,0.970464657
vdp,10,9,3,0.1,1.00E-06,2,20,0.1,tanh,40,347,0.008275335,511.3999081,0.909553483,1.16724144,0.664182041,1.427459486,0.663406382,4.718307564,1.257692666,converge,0.519371065,0.996273062,4.478977223,1.259735539,0.733888998,0.564180163
vdp,3,2,5,0,1.00E-06,1,10,0.1,tanh,40,385,7361.878,51.56946015,142509.2412,142509.2333,223.8667773,7.63393E+15,23012159.5,5307.02442,46.72840399,diverge,252984.2,335.800166,6577.888689,57.02320952,1.51E+16,40784299.55
vdp,3,2,5,0,1.00E-06,2,10,0.1,tanh,40,339,0.00396324,64.90829802,3.590139523,3.590139516,1.121948223,82.68988639,3.679607605,14.77451027,2.7111005,converge,1.486465836,1.682922335,17.69253728,3.1084702,16.79958798,2.88761543
vdp,3,2,5,0,1.00E-06,1,15,0.1,tanh,40,277,0.004428041,38.18134427,92.40725603,92.40724284,2.983343835,76459159.84,1227.584137,15.65660955,2.728864998,converge,1.574247742,4.475015752,18.25308082,3.095638738,16.4450221,3.085186331
vdp,3,2,5,0,1.00E-06,2,15,0.1,tanh,40,335,0.005633505,59.34160018,40.57192912,40.5719279,2.351509657,24598938.29,694.3141721,15.92633626,2.659357216,converge,1.493024826,3.527264485,18.46374447,2.938027384,13.66226485,2.765873683
vdp,3,2,5,0,1.00E-06,1,20,0.1,tanh,40,240,0.005712327,33.24001193,39.36365279,39.3636556,2.278419489,15468951.31,557.1186249,14.21125273,2.568995638,converge,1.48084348,3.417629234,16.6875758,2.907837913,16.1418366,2.933330054
vdp,3,2,5,0,1.00E-06,2,20,0.1,tanh,40,468,0.000297241,89.67401886,0.811195049,0.811194992,0.530965451,8.17001698,1.416201101,8.376629854,1.484066183,converge,0.298136044,0.796448177,8.219680724,1.792117341,7.346131178,1.558998376
vdp,3,2,5,0.05,1.00E-06,1,10,0.1,tanh,40,529,0.006673078,74.23958302,72.99924013,72.48321126,2.735025753,23320032.1,695.7642263,18.61673625,2.761542989,converge,1.400563812,4.10253863,17.57947988,2.879341362,15.05931371,2.698918554
vdp,3,2,5,0.05,1.00E-06,2,10,0.1,tanh,40,1040,0.002884689,192.8234112,11.40012128,11.33694458,1.66187365,533259.6894,103.3013802,18.00167856,2.895211909,epoch limit reached,1.618580882,2.492810475,19.73999474,2.964707976,28.17229275,3.729011641
vdp,3,2,5,0.05,1.00E-06,1,15,0.1,tanh,40,283,0.00498217,38.9047811,66.85227386,66.38026937,2.757215896,23430805.13,689.182129,18.46981863,2.830298651,converge,1.90215861,4.135823844,17.43372685,2.842468654,19.57206082,3.236249144
vdp,3,2,5,0.05,1.00E-06,2,15,0.1,tanh,40,805,0.000685002,141.2588732,13.33136565,13.31606954,1.36110905,141391.1461,51.28878735,16.08001616,2.629788129,converge,1.424621836,2.041663575,15.37451284,2.701595228,18.07190801,3.22396714
vdp,3,2,5,0.05,1.00E-06,1,20,0.1,tanh,40,813,0.002596857,92.71382523,8.422168415,8.560036214,1.329254304,39.24397487,3.648477699,17.48641454,2.836986105,converge,1.454838435,1.993881456,16.88407174,2.823019736,20.24301931,3.042658226
vdp,3,2,5,0.05,1.00E-06,2,20,0.1,tanh,40,145,4.9809365,21.0995748,170.7906911,170.5802409,8.517767861,2909.000989,38.97802575,135.586615,10.37644601,diverge,175.6659342,12.77665179,125.4066579,9.6093342,2974.43899,39.73983114
vdp,3,2,5,0.1,1.00E-06,1,10,0.1,tanh,40,663,0.001650036,75.412817,6.142426822,5.565663656,1.306093957,615.9624353,5.98619925,28.96991062,3.387021938,converge,1.684279633,1.959140935,20.51950629,3.197193498,22.93778412,2.98147087
vdp,3,2,5,0.1,1.00E-06,2,10,0.1,tanh,40,155,8.0671425,24.86974001,48.06285107,50.26834717,4.021860605,868625.1515,192.8883271,580.4154799,23.23910613,diverge,94.5554362,6.032790907,619.2922129,24.15436781,1737038.448,374.5783591
vdp,3,2,5,0.1,1.00E-06,1,15,0.1,tanh,40,713,0.00584948,89.81467962,49.02852107,48.27699382,2.42564562,2721782.249,245.5301779,23.41107469,3.252437027,converge,1.875391897,3.63846843,18.97553084,3.117111115,26.29879664,3.225657245
vdp,3,2,5,0.1,1.00E-06,2,15,0.1,tanh,40,638,0.000583399,112.7785864,1.246330724,1.353946559,0.8231041,14.64075602,2.229057237,23.24388884,3.232598225,converge,1.269779714,1.23465615,21.50047037,3.420775825,18.56485417,3.047602788
vdp,3,2,5,0.1,1.00E-06,1,20,0.1,tanh,40,904,0.001558718,125.8840148,3.671088369,3.719509379,1.262452506,3083.840308,10.620175,22.86200848,3.258475397,converge,1.352381897,1.893678759,18.99901969,3.127984673,23.18118473,3.292611522
vdp,3,2,5,0.1,1.00E-06,2,20,0.1,tanh,40,460,0.002581434,88.86081481,5.994199959,6.302023315,1.707447462,33.45207053,4.321103363,17.1771865,2.621466532,converge,3.708548482,2.561171193,14.97938908,2.644280078,23.35107335,3.830281092
vdp,5,4,5,0,1.00E-06,1,10,0.1,tanh,40,632,0.000513104,250.5937467,2.746660152,2.746660156,1.18879386,1.543639027,0.524393155,1.833434862,0.605970671,converge,1.672069092,1.78319079,1.505779859,0.529154653,0.936353315,0.451957199
vdp,5,4,5,0,1.00E-06,2,10,0.1,tanh,40,385,0.000830671,207.1087992,2.683601181,2.683601074,1.182723098,2.56675138,0.679354218,3.33524453,0.775468749,converge,1.719982147,1.774084648,2.797498406,0.682189339,1.646915145,0.618805872
vdp,5,4,5,0,1.00E-06,1,15,0.1,tanh,40,647,0.001072045,264.0244927,2.849870886,2.849870911,1.248508068,1.437684377,0.612617719,2.280656263,0.758400224,converge,1.950579834,1.872762101,2.712749523,0.754936672,1.368831937,0.607998012
vdp,5,4,5,0,1.00E-06,2,15,0.1,tanh,40,335,0.000306754,188.9040875,2.421319472,2.421319275,1.111128787,3.046011749,0.722277417,3.561135032,0.868320985,converge,1.905372925,1.66669318,2.450854025,0.696419455,2.433171838,0.719176741
vdp,5,4,5,0,1.00E-06,1,20,0.1,tanh,40,685,0.000163701,276.560379,2.164963532,2.164963531,0.992873547,1.407321476,0.422895911,1.410200904,0.513448806,converge,0.841066437,1.489310321,1.389577205,0.461644399,1.521487997,0.400372571
vdp,5,4,5,0,1.00E-06,2,20,0.1,tanh,40,362,0.00102807,201.5675583,2.795058141,2.795058289,1.220452696,2.364600902,0.695472669,3.193452903,0.801861432,converge,1.759466095,1.830679044,2.923968035,0.74487335,1.630837911,0.639794538
vdp,5,4,5,0.05,1.00E-06,1,10,0.1,tanh,40,926,0.002012136,369.115109,2.826399408,2.792674866,1.265111038,2.342904158,0.769358913,2.684787843,0.932085979,converge,1.920240021,1.897666557,2.261634304,0.877294718,2.201099939,0.793900818
vdp,5,4,5,0.05,1.00E-06,2,10,0.1,tanh,40,605,0.00156836,339.5801194,2.51544338,2.489839172,1.102609458,3.600192758,0.94203092,3.676131368,1.094382876,converge,1.43163559,1.653914187,2.603586781,0.91538643,3.232814952,0.912846481
vdp,5,4,5,0.05,1.00E-06,1,15,0.1,tanh,40,928,0.020237798,370.4699097,2.727547934,2.826864014,1.249689007,18.93792104,3.48831268,22.08242164,3.849266941,converge,2.612418213,1.87453351,21.20132114,3.674143088,19.20950316,3.480461067
vdp,5,4,5,0.05,1.00E-06,2,15,0.1,tanh,40,435,0.001553901,244.9621873,2.678108688,2.654349365,1.219209835,4.634198207,1.186112333,4.781275692,1.252418162,converge,1.908461456,1.828814752,3.228399686,1.011012719,4.070044356,1.132454171
vdp,5,4,5,0.05,1.00E-06,1,20,0.1,tanh,40,1040,0.002421933,431.8925884,2.066603511,2.040582581,1.031249967,2.017733402,0.728871897,3.203277478,0.969072932,epoch limit reached,1.24725708,1.546874951,3.770449079,0.998393382,2.239996514,0.74345987
vdp,5,4,5,0.05,1.00E-06,2,20,0.1,tanh,40,1040,0.002393304,601.4190216,3.641837513,3.692462463,1.427261474,3.136784535,0.916217615,4.4471113,1.223541727,epoch limit reached,3.262791748,2.14089221,3.533373584,1.090092089,2.64813039,0.85360794
vdp,5,4,5,0.1,1.00E-06,1,10,0.1,tanh,40,494,0.01954217,213.2030747,2.50651926,2.459823151,1.106160499,2288.960042,6.987061202,11.00849438,1.911233368,converge,0.746261292,1.659240749,10.23600602,2.01144669,10.74963086,1.901289219
vdp,5,4,5,0.1,1.00E-06,2,10,0.1,tanh,40,626,0.004719834,362.9222007,3.450490672,3.54480835,1.405080214,7.838645154,1.641266495,6.288953278,1.649352976,converge,3.960360413,2.107620321,6.713982496,1.695949709,11.20375393,2.004429163
vdp,5,4,5,0.1,1.00E-06,1,15,0.1,tanh,40,1040,0.005729611,438.5288937,2.48719539,2.429963684,1.144841388,4.047014703,1.242137429,5.251669392,1.504515709,epoch limit reached,1.782713013,1.717262081,5.848687185,1.55842547,5.603213253,1.45479796
vdp,5,4,5,0.1,1.00E-06,2,15,0.1,tanh,40,421,0.017225543,247.219923,1.817957999,1.943842468,1.033450594,5.686097963,1.398111301,9.443945661,1.707332923,converge,0.770109482,1.550175891,8.671252635,1.758934511,3.042192064,1.277977681
vdp,5,4,5,0.1,1.00E-06,1,20,0.1,tanh,40,551,0.014464356,238.1233408,2.294788614,2.4899823,1.059685972,10.25492875,1.996030233,10.34162689,1.900059064,converge,0.991584549,1.589528959,10.25406026,2.007333288,9.939923644,2.023157125
vdp,5,4,5,0.1,1.00E-06,2,20,0.1,tanh,40,489,0.015670981,231.2952421,75.40223464,74.7819043,2.985686038,98131744.13,1284.635151,9.580981852,1.864686965,converge,2.059796295,4.478529056,9.524290319,1.923767203,5.380885365,1.632417482
vdp,8,7,5,0,1.00E-06,1,10,0.1,tanh,40,659,0.000379649,563.2700536,2.451708466,2.451708412,1.07267263,0.84356651,0.403225778,1.578361143,0.583058273,converge,1.414191341,1.609008944,0.772654578,0.400711703,0.488906428,0.328234157
vdp,8,7,5,0,1.00E-06,2,10,0.1,tanh,40,436,0.000737626,464.6088443,2.898281007,2.898280907,1.238088923,2.145356229,0.581438022,4.178170861,0.929822341,converge,1.705960274,1.857133385,2.170818732,0.640573981,1.117560821,0.457472919
vdp,8,7,5,0,1.00E-06,1,15,0.1,tanh,40,416,0.001404786,330.0932539,2.849588161,2.849588203,1.209012649,1.198180292,0.578748996,2.024679323,0.756436269,converge,1.22692318,1.813518973,1.823923515,0.67806663,0.670818413,0.48041452
vdp,8,7,5,0,1.00E-06,2,15,0.1,tanh,40,362,0.000637719,389.2235646,2.991338703,2.991338921,1.235185514,2.614724718,0.7348098,3.539052201,0.877481315,converge,1.887329102,1.852778271,2.02730741,0.645851515,1.227734789,0.538429807
vdp,8,7,5,0,1.00E-06,1,20,0.1,tanh,40,789,0.000451839,646.2522566,2.006608985,2.006608963,0.958483048,0.75399499,0.378753308,1.321809287,0.568917021,converge,0.757865715,1.437724573,1.10641359,0.469624158,0.675306546,0.319366643
vdp,8,7,5,0,1.00E-06,2,20,0.1,tanh,40,420,0.001125851,481.5614533,2.946205377,2.946205521,1.238057512,1.351383201,0.49304475,2.734628917,0.775614364,converge,1.866033363,1.857086268,2.020394771,0.62657059,0.559354932,0.388263047
vdp,8,7,5,0.05,1.00E-06,1,10,0.1,tanh,40,955,0.012206451,711.4560616,72.20993565,72.35174561,2.907127823,101467574.2,1371.20252,16.48099927,2.455817633,converge,1.704222107,4.360691734,11.56885677,2.282914593,4.892570475,1.466389933
vdp,8,7,5,0.05,1.00E-06,2,10,0.1,tanh,40,655,0.003330744,572.3003869,1.361543234,1.433636665,0.7761332,1.452773485,0.595598881,2.653296347,0.873274067,converge,0.730139494,1.164199799,2.742079505,0.90641981,1.014281622,0.551284765
vdp,8,7,5,0.05,1.00E-06,1,15,0.1,tanh,40,534,0.014898426,12590.52118,2.353547577,2.38381691,1.082104235,4.934895604,1.117841153,6.591096481,1.391273685,converge,0.635227108,1.623156353,5.613380551,1.482599558,2.988445494,1.128796644
vdp,8,7,5,0.05,1.00E-06,2,15,0.1,tanh,40,332,0.014884992,283.2943976,4.23397911,4.333825302,1.16031962,4881.484077,9.924303383,6.122791849,1.309922453,converge,0.491119766,1.74047943,5.806054318,1.394971135,4.695391939,1.264625137
vdp,8,7,5,0.05,1.00E-06,1,20,0.1,tanh,40,1040,0.012869191,709.8481588,1.238932057,1.317950916,0.77363449,2.468478203,0.883539719,4.997457897,1.133949445,epoch limit reached,0.535329151,1.160451735,4.955346722,1.165614345,1.715932448,0.879208726
vdp,8,7,5,0.05,1.00E-06,2,20,0.1,tanh,40,439,0.003947271,423.7007987,16.20783311,15.99130554,2.066976323,1378631.902,141.7327604,3.041597029,0.947903667,converge,1.883900833,3.100464484,2.77962007,0.937511411,0.5864111,0.460995633
vdp,8,7,5,0.1,1.00E-06,1,10,0.1,tanh,40,494,0.018833734,354.518533,837.863012,833.3197266,8.11461045,1.64095E+11,61470.82136,11.39876711,2.02113628,converge,1.653824615,12.17191568,10.81369348,2.097800162,8.364685169,1.597145737
vdp,8,7,5,0.1,1.00E-06,2,10,0.1,tanh,40,551,0.017767992,485.9456513,3.88156181,3.964748764,1.451644269,358.9566039,4.391161514,10.25894979,1.923861899,converge,2.103229332,2.177466403,9.667395797,2.015489041,6.790989221,1.42917609
vdp,8,7,5,0.1,1.00E-06,1,15,0.1,tanh,40,460,0.018964496,276.4214747,2.968625233,3.216983795,1.156791268,578.7146791,3.895738391,11.67259313,1.836238894,converge,0.95050211,1.735186902,8.193662742,1.774553938,17.73139019,1.755585536
vdp,8,7,5,0.1,1.00E-06,2,15,0.1,tanh,40,559,0.017571127,447.5284302,3.000806218,3.186228752,1.201355964,17.12522213,1.598136647,9.416654293,1.57356525,converge,0.823971081,1.802033946,6.952879675,1.470706066,2.348370998,0.915054574
vdp,8,7,5,0.1,1.00E-06,1,20,0.1,tanh,40,176,0.069598526,111.9675817,342.367595,345.159375,8.706572266,180639050.2,2944.363536,13.83076814,2.267376166,converge,3.432852173,13.0598584,11.60624584,2.28591845,35.01448677,2.322699902
vdp,8,7,5,0.1,1.00E-06,2,20,0.1,tanh,40,870,0.011343207,705.0175486,1.682235327,2.029766273,0.945078333,4.637846265,1.264882342,10.36326965,2.159514049,converge,1.415455151,1.4176175,9.804644836,2.099538521,3.724497618,1.207818007
vdp,10,9,5,0,1.00E-06,1,10,0.1,tanh,40,326,0.002327839,224.2056441,2.001521886,2.001521912,0.936297374,1.228225998,0.591492556,2.207185085,0.732468821,converge,0.437320404,1.404446061,2.441948782,0.771630582,0.752550639,0.553909051
vdp,10,9,5,0,1.00E-06,2,10,0.1,tanh,40,493,0.00067832,389.9128311,1.882283603,1.882283478,0.959756597,1.389705029,0.555163455,1.859269371,0.687913375,converge,0.449758987,1.439634896,1.476832424,0.603946204,0.961191673,0.539726593
vdp,10,9,5,0,1.00E-06,1,15,0.1,tanh,40,587,0.001206864,362.1417897,1.669910307,1.669910431,0.817911977,0.825006858,0.522992538,1.714410745,0.709032309,converge,0.39268158,1.226867965,2.061303624,0.738133769,0.675937877,0.514666532
vdp,10,9,5,0,1.00E-06,2,15,0.1,tanh,40,407,0.000546702,306.5809033,1.938223468,1.938223419,0.981869552,1.37715837,0.519776037,1.847354264,0.654120925,converge,0.582415466,1.472804328,1.436067135,0.555293433,0.667434663,0.414143354
vdp,10,9,5,0,1.00E-06,1,20,0.1,tanh,40,645,0.001179457,419.6392405,2.004841331,2.004841309,0.997449665,0.914623678,0.586292189,1.559908732,0.728581402,converge,0.432627869,1.496174497,1.687149666,0.699892,0.722391523,0.549334099
vdp,10,9,5,0,1.00E-06,2,20,0.1,tanh,40,628,0.000628099,498.8430007,1.996868703,1.996868744,1.00495156,1.104609087,0.487882055,1.923643901,0.694607812,converge,0.738000412,1.50742734,1.498455736,0.584393564,0.523977822,0.399113398
vdp,10,9,5,0.05,1.00E-06,1,10,0.1,tanh,40,432,0.00496791,279.5753613,1.554800075,1.536472321,0.840401423,1.519878085,0.66344761,2.966917999,0.864604245,converge,0.345370712,1.260602135,2.68395488,0.848218972,0.94037626,0.631284749
vdp,10,9,5,0.05,1.00E-06,2,10,0.1,tanh,40,369,0.004453858,291.1906869,1.767647305,1.748474274,0.917976255,1.877005946,0.781463877,3.148710262,0.967264294,converge,0.397451668,1.376964383,2.814731841,0.943867929,1.257296385,0.739400323
vdp,10,9,5,0.05,1.00E-06,1,15,0.1,tanh,40,511,0.005806592,334.2594383,1.362171615,1.340632782,0.789415524,1.623272013,0.669344854,3.358074832,0.921269805,converge,0.334561234,1.184123286,2.949134421,0.897749432,1.056785753,0.686913592
