Model,Data pts/run,Data pts/interval,Runs,Noise Lvl,Reg weight,Layers,Hid Nodes,Lrn rate,Activ Func,Euler steps,Epochs,MSE Train,Sim Time,MSE true alldat,MSE noisy alldat,MAE true alldat,MSE_dy pred alldat,MAE_dy pred alldat,MSE_dy dat alldat,MAE_dy dat alldat,stop criteria,MSE fitdat,MAE fitdat,MSE_dy dat fitdat ,MAE_dy dat fitdat,MSE_dy pred fitdat,MAE_dy pred fitdat
sir,10,9,5,0,1.00E-06,1,15,0.1,tanh,25,284,0.00028709,196.0077257,0.948778397,0.948778483,0.309382883,34.39280418,1.667058256,0.001361281,0.018891587,converge,0.000125591,0.412510511,0.0002479,0.009934299,0.000117442,0.005790766
sir,10,9,5,0,1.00E-06,2,15,0.1,tanh,25,336,0.000134589,311.1450353,2.426270151,2.426270142,0.510171164,703.8544919,6.79386312,0.002751704,0.02590323,converge,7.47E-05,0.680228218,0.000313625,0.011565904,8.55E-05,0.004805575
sir,10,9,5,0,1.00E-06,1,20,0.1,tanh,25,317,0.000183366,212.1884737,1.545061929,1.545062052,0.382721203,35.93195341,1.74257985,0.000990781,0.016573395,converge,9.25E-05,0.510294938,0.000169614,0.008898831,5.50E-05,0.003860071
sir,10,9,5,0,1.00E-06,2,20,0.1,tanh,25,292,0.000126911,273.167434,0.701881659,0.701881663,0.287893058,26.71786439,1.384889697,0.003295477,0.024952828,converge,7.98E-05,0.383857411,0.000348498,0.01056181,8.35E-05,0.004095054
sir,10,9,5,0.05,1.00E-06,1,10,0.1,tanh,25,367,0.003605998,260.1165621,1.180022715,1.172811279,0.271386231,437.4071896,3.727264433,0.010662886,0.065460628,converge,0.001237687,0.361848308,0.012352322,0.070678804,0.000530077,0.011912393
sir,10,9,5,0.05,1.00E-06,2,10,0.1,tanh,25,315,0.003561783,293.6145451,0.214552697,0.212334773,0.153108775,21.64867964,0.917789418,0.007067252,0.055793741,converge,0.001187922,0.204145033,0.008384518,0.062554546,0.000650601,0.013695336
sir,10,9,5,0.05,1.00E-06,1,15,0.1,tanh,25,345,0.003670682,666.1738403,1.111407325,1.103754781,0.28433284,276.795567,3.097491908,0.005455113,0.057484281,converge,0.001299211,0.379110454,0.005697659,0.058451224,0.000552236,0.012027196
sir,10,9,5,0.05,1.00E-06,2,15,0.1,tanh,25,230,0.003688467,187.3048446,0.289982352,0.287264837,0.171635975,40.61787194,1.235510419,0.005535123,0.052111849,converge,0.001259552,0.228847966,0.006631548,0.057646707,0.00049782,0.012164997
sir,10,9,5,0.05,1.00E-06,1,20,0.1,tanh,25,296,0.003904856,169.9113967,2.950281066,2.934689941,0.516617706,564.9226282,5.915488115,0.002753361,0.039881662,converge,0.001312225,0.688823609,0.003108496,0.042423066,0.000417109,0.010896471
sir,10,9,5,0.05,1.00E-06,2,20,0.1,tanh,25,356,0.003780206,299.1493082,0.747068373,0.739307556,0.297607159,31.35285087,1.457275816,0.008050679,0.065702554,converge,0.001335938,0.396809545,0.008481262,0.068333798,0.000440587,0.011391839
sir,10,9,5,0.1,1.00E-06,1,10,0.1,tanh,25,378,0.012045867,238.8299906,0.773383007,0.764795736,0.256187743,196.6224451,2.521383601,0.025592185,0.098249279,converge,0.00455583,0.341583658,0.032174029,0.115476357,0.001344516,0.019036981
sir,10,9,5,0.1,1.00E-06,2,10,0.1,tanh,25,285,0.011636928,304.2339218,0.072010677,0.074055557,0.118742306,1.899744635,0.287400413,0.027580569,0.115166327,converge,0.004397744,0.158323075,0.035346523,0.136888812,0.001895574,0.023201488
sir,10,9,5,0.1,1.00E-06,1,15,0.1,tanh,25,454,0.0118368,287.1702344,0.809230011,0.799406738,0.274529517,125.2687492,2.069925163,0.027975212,0.131588014,converge,0.004833603,0.366039356,0.032760261,0.145826208,0.00233342,0.025005492
sir,10,9,5,0.1,1.00E-06,2,15,0.1,tanh,25,397,0.011501747,353.0874391,0.369134379,0.366229019,0.213660129,100.4137336,1.935184045,0.025933591,0.112482828,converge,0.004543393,0.284880172,0.030025834,0.12762031,0.001572804,0.022192034
sir,10,9,5,0.1,1.00E-06,1,20,0.1,tanh,25,394,0.012174602,255.3926871,4.970420537,4.940326335,0.538330573,8552.739545,16.04448655,0.012937647,0.087288135,converge,0.004618756,0.717774098,0.016616192,0.103425634,0.001503752,0.020810089
sir,10,9,5,0.1,1.00E-06,2,20,0.1,tanh,25,473,0.011613588,363.533289,1.534594363,1.518427734,0.352436965,502.7736286,4.055273769,0.030003644,0.122125836,converge,0.00455388,0.469915953,0.035383319,0.141824447,0.001480994,0.021136828
sir,3,2,10,0,1.00E-06,1,10,0.1,tanh,25,288,0.001164068,26.13816452,0.001221758,0.001221758,0.021917256,0.005515878,0.042686371,0.0068455,0.04843439,converge,0.001221758,0.029223007,0.0068455,0.04843439,0.005515878,0.042686371
sir,3,2,10,0,1.00E-06,2,10,0.1,tanh,25,329,0.000347507,39.81089497,0.000324713,0.000324713,0.011231351,0.008976877,0.055163564,0.009349339,0.058654792,converge,0.000324713,0.014975135,0.009349339,0.058654792,0.008976877,0.055163564
sir,3,2,10,0,1.00E-06,1,15,0.1,tanh,25,541,0.001172544,52.52448153,0.159299054,0.159299056,0.124683238,0.218903609,0.244331157,0.182260068,0.215130813,converge,0.159299056,0.166244317,0.182260068,0.215130813,0.218903609,0.244331157
sir,3,2,10,0,1.00E-06,2,15,0.1,tanh,25,150,0.000892972,18.29413676,0.00076294,0.00076294,0.01805548,0.009321349,0.05738471,0.0104576,0.062675943,converge,0.00076294,0.024073974,0.0104576,0.062675943,0.009321349,0.05738471
sir,3,2,10,0,1.00E-06,1,20,0.1,tanh,25,291,0.000594054,28.20997906,0.000905016,0.000905015,0.018041379,0.003108286,0.028404001,0.00351352,0.032140524,converge,0.000905015,0.024055172,0.00351352,0.032140524,0.003108286,0.028404001
sir,3,2,10,0,1.00E-06,2,20,0.1,tanh,25,297,0.000206598,35.57276654,0.000714619,0.000714619,0.013829564,0.003305483,0.027491656,0.003517918,0.030310809,converge,0.000714619,0.018439419,0.003517918,0.030310809,0.003305483,0.027491656
sir,3,2,10,0.05,1.00E-06,1,10,0.1,tanh,25,340,0.003988797,32.98143768,0.003777198,0.00402165,0.034162523,0.004199281,0.042704611,0.005987953,0.055268281,converge,0.00402165,0.045550031,0.005987953,0.055268281,0.004199281,0.042704611
sir,3,2,10,0.05,1.00E-06,2,10,0.1,tanh,25,398,0.002846059,49.97139311,0.017040449,0.016759499,0.077171568,0.019808396,0.09062364,0.010898194,0.082081163,converge,0.016759499,0.102895424,0.010898194,0.082081163,0.019808396,0.09062364
sir,3,2,10,0.05,1.00E-06,1,15,0.1,tanh,25,298,0.00322286,29.62927508,0.03340956,0.033156512,0.071037457,0.013367074,0.078972734,0.009159648,0.071734712,converge,0.033156512,0.09471661,0.009159648,0.071734712,0.013367074,0.078972734
sir,3,2,10,0.05,1.00E-06,2,15,0.1,tanh,25,311,0.003183576,38.02310848,0.139760203,0.142953873,0.112315374,0.038040111,0.095424326,0.01286403,0.07177572,converge,0.142953873,0.149753832,0.01286403,0.07177572,0.038040111,0.095424326
sir,3,2,10,0.05,1.00E-06,1,20,0.1,tanh,25,477,0.011380283,46.55145764,6.649558363,6.651087782,1.245312884,33.59042368,2.80875323,0.039821986,0.138075002,converge,6.651087782,1.660417179,0.039821986,0.138075002,33.59042368,2.80875323
sir,3,2,10,0.05,1.00E-06,2,20,0.1,tanh,25,588,0.002942286,74.06326103,0.004820428,0.005696476,0.036225355,0.016887202,0.08053968,0.015207854,0.085395073,converge,0.005696476,0.048300474,0.015207854,0.085395073,0.016887202,0.08053968
sir,3,2,10,0.1,1.00E-06,1,10,0.1,tanh,25,673,0.005122947,65.42261982,1.217355968,1.19462755,0.334775317,10.80049001,0.813660071,0.010969184,0.078769941,converge,1.19462755,0.446367089,0.010969184,0.078769941,10.80049001,0.813660071
sir,3,2,10,0.1,1.00E-06,2,10,0.1,tanh,25,467,0.006030755,59.4254868,0.892919162,0.890319739,0.281901174,2.189670504,0.361493047,0.023640893,0.119835784,converge,0.890319739,0.375868232,0.023640893,0.119835784,2.189670504,0.361493047
sir,3,2,10,0.1,1.00E-06,1,15,0.1,tanh,25,535,0.007300778,52.58373308,0.36549918,0.348672952,0.308362183,0.302380721,0.278459529,0.020956331,0.110625877,converge,0.348672952,0.411149578,0.020956331,0.110625877,0.302380721,0.278459529
sir,3,2,10,0.1,1.00E-06,2,15,0.1,tanh,25,411,0.006351137,54.16154909,0.043964335,0.040198782,0.100026031,0.01571487,0.087025064,0.010937162,0.076921073,converge,0.040198782,0.133368041,0.010937162,0.076921073,0.01571487,0.087025064
sir,3,2,10,0.1,1.00E-06,1,20,0.1,tanh,25,564,0.007147632,55.7947278,0.863224233,0.85674252,0.31919581,0.06217879,0.157884066,0.012112528,0.087376309,converge,0.85674252,0.425594413,0.012112528,0.087376309,0.06217879,0.157884066
sir,3,2,10,0.1,1.00E-06,2,20,0.1,tanh,25,701,0.005730407,89.10295248,0.086854231,0.086359898,0.162051867,0.050779627,0.137186612,0.018736323,0.102018138,converge,0.086359898,0.216069156,0.018736323,0.102018138,0.050779627,0.137186612
sir,5,4,10,0,1.00E-06,1,10,0.1,tanh,25,370,0.001416426,98.81957626,0.000749541,0.000749541,0.017287032,0.00347895,0.02955396,0.006411303,0.050077151,converge,0.000749541,0.023049376,0.006411303,0.050077151,0.00347895,0.02955396
sir,5,4,10,0,1.00E-06,2,10,0.1,tanh,25,483,0.000479863,174.3687854,0.000394295,0.000394295,0.012553039,0.000609112,0.00995538,0.001163107,0.020232444,converge,0.000394295,0.016737386,0.001163107,0.020232444,0.000609112,0.00995538
sir,5,4,10,0,1.00E-06,1,15,0.1,tanh,25,392,0.00100137,104.1171787,0.000840668,0.000840668,0.017041647,0.001946875,0.021149383,0.003473987,0.030727676,converge,0.000840668,0.022722197,0.003473987,0.030727676,0.001946875,0.021149383
sir,5,4,10,0,1.00E-06,2,15,0.1,tanh,25,352,0.000627907,125.4491742,0.000344944,0.000344944,0.011427464,0.000555298,0.009179594,0.000708728,0.014210853,converge,0.000344944,0.015236618,0.000708728,0.014210853,0.000555298,0.009179594
sir,5,4,10,0,1.00E-06,1,20,0.1,tanh,25,453,0.00058105,123.8300891,0.000450236,0.000450236,0.013803755,0.000374316,0.009057634,0.000694361,0.014446424,converge,0.000450236,0.018405006,0.000694361,0.014446424,0.000374316,0.009057634
sir,5,4,10,0,1.00E-06,2,20,0.1,tanh,25,409,0.000678348,148.1553857,0.000517862,0.000517862,0.014420646,0.001406493,0.016699847,0.002673026,0.025749693,converge,0.000517862,0.019227528,0.002673026,0.025749693,0.001406493,0.016699847
sir,5,4,10,0.05,1.00E-06,1,10,0.1,tanh,25,275,0.006960117,71.96420336,0.001225821,0.001960949,0.023874465,0.002622166,0.033021194,0.006025128,0.055639786,converge,0.001960949,0.03183262,0.006025128,0.055639786,0.002622166,0.033021194
sir,5,4,10,0.05,1.00E-06,2,10,0.1,tanh,25,246,0.007028947,85.13073301,0.001688662,0.002120812,0.024135019,0.001415972,0.024761127,0.003284907,0.044737277,converge,0.002120812,0.032180026,0.003284907,0.044737277,0.001415972,0.024761127
sir,5,4,10,0.05,1.00E-06,1,15,0.1,tanh,25,266,0.006231515,72.86692309,0.002215546,0.002743322,0.028267851,0.002744269,0.032531061,0.006237127,0.056169682,converge,0.002743322,0.037690468,0.006237127,0.056169682,0.002744269,0.032531061
sir,5,4,10,0.05,1.00E-06,2,15,0.1,tanh,25,418,0.006701489,149.1575208,0.006431608,0.00679236,0.031701895,0.002010369,0.025511351,0.004831406,0.054109645,converge,0.00679236,0.042269194,0.004831406,0.054109645,0.002010369,0.025511351
sir,5,4,10,0.05,1.00E-06,1,20,0.1,tanh,25,547,0.006352359,148.0588655,0.002356863,0.00292591,0.024765795,0.001319876,0.022337762,0.004872645,0.050637309,converge,0.00292591,0.03302106,0.004872645,0.050637309,0.001319876,0.022337762
sir,5,4,10,0.05,1.00E-06,2,20,0.1,tanh,25,477,0.006414394,170.8021779,0.003782388,0.004222941,0.029487586,0.002561662,0.028745065,0.004484925,0.049734088,converge,0.004222941,0.039316781,0.004484925,0.049734088,0.002561662,0.028745065
sir,5,4,10,0.1,1.00E-06,1,10,0.1,tanh,25,247,0.017694658,64.9117291,0.024531467,0.025390546,0.052525938,0.043380331,0.072639778,0.010340647,0.076532908,converge,0.025390546,0.070034584,0.010340647,0.076532908,0.043380331,0.072639778
sir,5,4,10,0.1,1.00E-06,2,10,0.1,tanh,25,376,0.017273182,129.4275022,0.003273386,0.00708473,0.038425536,0.002551861,0.033574288,0.009322373,0.079499103,converge,0.00708473,0.051234049,0.009322373,0.079499103,0.002551861,0.033574288
sir,5,4,10,0.1,1.00E-06,1,15,0.1,tanh,25,743,0.015285309,196.6013856,0.003768476,0.006207929,0.041425004,0.013441924,0.07313306,0.046598992,0.163795656,converge,0.006207929,0.055233339,0.046598992,0.163795656,0.013441924,0.07313306
sir,5,4,10,0.1,1.00E-06,2,15,0.1,tanh,25,360,0.017291773,132.4496841,0.00761155,0.009372119,0.043835423,0.003674291,0.036951016,0.00577134,0.059054079,converge,0.009372119,0.058447231,0.00577134,0.059054079,0.003674291,0.036951016
sir,5,4,10,0.1,1.00E-06,1,20,0.1,tanh,25,363,0.016659012,97.18880582,0.004775859,0.006747738,0.041271096,0.007360937,0.052523946,0.011103353,0.076628857,converge,0.006747738,0.055028128,0.011103353,0.076628857,0.007360937,0.052523946
sir,5,4,10,0.1,1.00E-06,2,20,0.1,tanh,25,388,0.016577996,144.6170857,0.005451337,0.007349563,0.041273144,0.008014736,0.05317825,0.011588363,0.082253176,converge,0.007349563,0.055030859,0.011588363,0.082253176,0.008014736,0.05317825
sir,8,7,10,0,1.00E-06,1,10,0.1,tanh,25,500,0.000478408,265.9349763,0.000249374,0.000249374,0.009517952,0.000164662,0.006240098,0.000384991,0.012712084,converge,0.000249374,0.012690602,0.000384991,0.012712084,0.000164662,0.006240098
sir,8,7,10,0,1.00E-06,2,10,0.1,tanh,25,245,0.000865115,179.1702714,0.000324511,0.000324511,0.011392809,0.000410645,0.010262111,0.00048227,0.014223664,converge,0.000324511,0.015190412,0.00048227,0.014223664,0.000410645,0.010262111
sir,8,7,10,0,1.00E-06,1,15,0.1,tanh,25,318,0.000746674,172.8324058,0.000402574,0.000402574,0.011741399,0.000169504,0.006856753,0.000543571,0.014983498,converge,0.000402574,0.015655198,0.000543571,0.014983498,0.000169504,0.006856753
sir,8,7,10,0,1.00E-06,2,15,0.1,tanh,25,499,0.000819394,361.7043965,0.000350844,0.000350844,0.011170578,0.000410966,0.009297913,0.000418244,0.01234184,converge,0.000350844,0.014894104,0.000418244,0.01234184,0.000410966,0.009297913
sir,8,7,10,0,1.00E-06,1,20,0.1,tanh,25,238,0.001049847,129.4999237,0.00046602,0.00046602,0.012888547,0.000319294,0.009051902,0.000362339,0.012217504,converge,0.00046602,0.01718473,0.000362339,0.012217504,0.000319294,0.009051902
sir,8,7,10,0,1.00E-06,2,20,0.1,tanh,25,301,0.000918111,220.8774209,0.000417755,0.000417755,0.012500118,0.000500845,0.011185548,0.000692245,0.016728839,converge,0.000417755,0.016666824,0.000692245,0.016728839,0.000500845,0.011185548
sir,8,7,10,0.05,1.00E-06,1,10,0.1,tanh,25,449,0.003501301,237.6481321,0.000659942,0.001332124,0.018201053,0.000897739,0.018139779,0.003077368,0.043037852,converge,0.001332124,0.024268071,0.003077368,0.043037852,0.000897739,0.018139779
sir,8,7,10,0.05,1.00E-06,2,10,0.1,tanh,25,438,0.00339322,317.1240118,0.000569432,0.0012258,0.016574166,0.000772691,0.01623509,0.002322567,0.035668969,converge,0.0012258,0.022098888,0.002322567,0.035668969,0.000772691,0.01623509
sir,8,7,10,0.05,1.00E-06,1,15,0.1,tanh,25,245,0.003625643,132.6314213,0.000741439,0.001513829,0.018246348,0.000609605,0.01490397,0.002871179,0.03883574,converge,0.001513829,0.024328464,0.002871179,0.03883574,0.000609605,0.01490397
sir,8,7,10,0.05,1.00E-06,2,15,0.1,tanh,25,329,0.003419584,245.5654075,0.000658273,0.001287921,0.017476954,0.000573294,0.01405295,0.001902678,0.031953735,converge,0.001287921,0.023302605,0.001902678,0.031953735,0.000573294,0.01405295
sir,8,7,10,0.05,1.00E-06,1,20,0.1,tanh,25,283,0.003808519,122.8648498,0.000845114,0.00147438,0.019143783,0.000666968,0.013448473,0.001075221,0.02324037,converge,0.00147438,0.025525044,0.001075221,0.02324037,0.000666968,0.013448473
sir,8,7,10,0.05,1.00E-06,2,20,0.1,tanh,25,465,0.003606508,326.0371668,0.000756861,0.001364838,0.019202435,0.001310743,0.019713157,0.002365873,0.033385967,converge,0.001364838,0.025603247,0.002365873,0.033385967,0.001310743,0.019713157
sir,8,7,10,0.1,1.00E-06,1,10,0.1,tanh,25,455,0.009226232,257.4721041,0.00163392,0.004066544,0.026828325,0.001919546,0.02703526,0.012153515,0.082956767,converge,0.004066544,0.0357711,0.012153515,0.082956767,0.001919546,0.02703526
sir,8,7,10,0.1,1.00E-06,2,10,0.1,tanh,25,427,0.009137362,312.4231849,0.001416293,0.003947352,0.025652759,0.001422309,0.023007412,0.00894535,0.066345698,converge,0.003947352,0.034203679,0.00894535,0.066345698,0.001422309,0.023007412
sir,8,7,10,0.1,1.00E-06,1,15,0.1,tanh,25,292,0.009527881,144.9117055,0.001527657,0.004138062,0.026500129,0.001859382,0.024981824,0.008402078,0.062198767,converge,0.004138062,0.035333506,0.008402078,0.062198767,0.001859382,0.024981824
sir,8,7,10,0.1,1.00E-06,2,15,0.1,tanh,25,254,0.009306552,159.8425999,0.001550582,0.004008504,0.026812523,0.001708623,0.024811812,0.006690477,0.058610044,converge,0.004008504,0.035750031,0.006690477,0.058610044,0.001708623,0.024811812
sir,8,7,10,0.1,1.00E-06,1,20,0.1,tanh,25,362,0.009184082,191.390898,0.001503264,0.003901468,0.026186434,0.0012922,0.020524979,0.00323104,0.039868672,converge,0.003901468,0.034915245,0.00323104,0.039868672,0.0012922,0.020524979
sir,8,7,10,0.1,1.00E-06,2,20,0.1,tanh,25,262,0.009459917,188.363884,0.001436547,0.003950966,0.026499292,0.002263032,0.026961758,0.006104487,0.053634406,converge,0.003950966,0.035332389,0.006104487,0.053634406,0.002263032,0.026961758
sir,10,9,10,0,1.00E-06,1,10,0.1,tanh,25,116,13344.76,77.62416482,3034.782807,3034.782917,35.20962963,390261197.6,11216.09846,217.9710184,12.3032745,diverge,3034.782917,46.94617284,217.9710184,12.3032745,390261197.6,11216.09846
sir,10,9,10,0,1.00E-06,2,10,0.1,tanh,25,293,0.001182812,260.5773354,0.00032759,0.00032759,0.011306463,0.000775681,0.011187742,0.000470735,0.013998625,converge,0.00032759,0.015075285,0.000470735,0.013998625,0.000775681,0.011187742
sir,10,9,10,0,1.00E-06,1,15,0.1,tanh,25,393,0.00074119,276.9397674,0.000338959,0.000338959,0.0108934,0.000237693,0.007381901,0.000465535,0.0130831,converge,0.000338959,0.014524533,0.000465535,0.0130831,0.000237693,0.007381901
sir,10,9,10,0,1.00E-06,2,15,0.1,tanh,25,420,0.001053995,405.2430007,0.000348837,0.000348837,0.011593009,0.000401703,0.008717508,0.000454193,0.012808345,converge,0.000348837,0.015457346,0.000454193,0.012808345,0.000401703,0.008717508
sir,10,9,10,0,1.00E-06,1,20,0.1,tanh,25,315,0.001313667,229.110379,0.00038946,0.00038946,0.012321684,0.000587288,0.009971038,0.000286812,0.011263516,converge,0.00038946,0.016428912,0.000286812,0.011263516,0.000587288,0.009971038
sir,10,9,10,0,1.00E-06,2,20,0.1,tanh,25,537,0.000928188,501.7280767,0.000376219,0.000376219,0.011027492,0.000478236,0.009046964,0.000554916,0.014496266,converge,0.000376219,0.014703323,0.000554916,0.014496266,0.000478236,0.009046964
sir,10,9,10,0.05,1.00E-06,1,10,0.1,tanh,25,374,0.004390225,223.0776923,0.000401592,0.001325617,0.013930114,0.000674752,0.011911275,0.002147647,0.030711515,converge,0.001325617,0.018573485,0.002147647,0.030711515,0.000674752,0.011911275
sir,10,9,10,0.05,1.00E-06,2,10,0.1,tanh,25,391,0.004245975,292.8563778,0.000474827,0.001306349,0.014052123,0.000795231,0.011531715,0.002167867,0.031265397,converge,0.001306349,0.018736164,0.002167867,0.031265397,0.000795231,0.011531715
sir,10,9,10,0.05,1.00E-06,1,15,0.1,tanh,25,305,0.004150148,167.8763256,0.000565965,0.001539289,0.015930068,0.000219219,0.008481316,0.002977124,0.037214201,converge,0.001539289,0.02124009,0.002977124,0.037214201,0.000219219,0.008481316
sir,10,9,10,0.05,1.00E-06,2,15,0.1,tanh,25,471,0.004453588,350.7117469,0.000601588,0.001466317,0.015530721,0.000761137,0.011102992,0.003885532,0.036955873,converge,0.001466317,0.020707628,0.003885532,0.036955873,0.000761137,0.011102992
sir,10,9,10,0.05,1.00E-06,1,20,0.1,tanh,25,380,0.004427776,12447.93778,0.00058711,0.001474652,0.015462081,0.000602554,0.011771142,0.001105702,0.024551591,converge,0.001474652,0.020616108,0.001105702,0.024551591,0.000602554,0.011771142
sir,10,9,10,0.05,1.00E-06,2,20,0.1,tanh,25,357,0.004419806,253.9500229,0.000518879,0.001411747,0.014684635,0.000661699,0.011243868,0.002109848,0.031236768,converge,0.001411747,0.019579513,0.002109848,0.031236768,0.000661699,0.011243868
sir,10,9,10,0.1,1.00E-06,1,10,0.1,tanh,25,530,0.012296948,310.6038358,0.000858617,0.00453594,0.021250622,0.000913761,0.017011347,0.009147444,0.06019615,converge,0.00453594,0.028334163,0.009147444,0.06019615,0.000913761,0.017011347
sir,10,9,10,0.1,1.00E-06,2,10,0.1,tanh,25,371,0.012172541,293.1366425,0.001311514,0.004557243,0.0252811,0.001172898,0.019868863,0.008371837,0.064858979,converge,0.004557243,0.033708133,0.008371837,0.064858979,0.001172898,0.019868863
sir,10,9,10,0.1,1.00E-06,1,15,0.1,tanh,25,343,0.012219229,209.276885,0.001030058,0.004792535,0.021540194,0.000619644,0.015646731,0.007262568,0.062336713,converge,0.004792535,0.028720258,0.007262568,0.062336713,0.000619644,0.015646731
sir,10,9,10,0.1,1.00E-06,2,15,0.1,tanh,25,320,0.013119869,261.0347216,0.001197254,0.004918626,0.021762243,0.000796044,0.014598532,0.008655746,0.057556476,converge,0.004918626,0.029016324,0.008655746,0.057556476,0.000796044,0.014598532
sir,10,9,10,0.1,1.00E-06,1,20,0.1,tanh,25,411,0.012549323,254.2049363,0.001316691,0.004703311,0.024459467,0.001148988,0.018796176,0.00485307,0.051507383,converge,0.004703311,0.032612623,0.00485307,0.051507383,0.001148988,0.018796176
sir,10,9,10,0.1,1.00E-06,2,20,0.1,tanh,25,420,0.012235672,351.1387537,0.00104317,0.004575101,0.021724323,0.001004773,0.016568279,0.014854363,0.084321173,converge,0.004575101,0.028965764,0.014854363,0.084321173,0.001004773,0.016568279
