Temp,EB,Sty,H2,BeEt,ToMe,t,Run
26.475292,1.3505372,1.4930123,1.3461142,0.08915609,0.11839522,7.68,2
26.423952,1.3460703,1.4948196,1.3474551,0.08942319,0.11963557,7.8,2
26.376514,1.3417807,1.4965711,1.3487139,0.08969594,0.120854996,7.92,2
26.332777,1.3376607,1.4982702,1.3498958,0.089974165,0.1220539,8.04,2
26.292551,1.3337029,1.4999206,1.3510065,0.090257764,0.123232625,8.16,2
26.25566,1.3299007,1.5015259,1.3520503,0.090546586,0.1243915,8.28,2
26.221935,1.3262476,1.503089,1.353032,0.09084048,0.12553091,8.4,2
26.191221,1.3227369,1.5046124,1.3539559,0.09113928,0.12665121,8.52,2
26.16337,1.3193625,1.5060993,1.3548259,0.09144284,0.12775278,8.64,2
26.13824,1.3161187,1.5075517,1.3556459,0.09175098,0.12883595,8.76,2
26.115705,1.3129998,1.5089718,1.3564193,0.09206354,0.1299011,8.879999999999999,2
26.095636,1.3100005,1.5103617,1.3571497,0.09238035,0.13094856,9.0,2
26.077917,1.3071156,1.5117232,1.35784,0.09270126,0.1319787,9.12,2
26.06244,1.3043401,1.5130587,1.3584929,0.093026064,0.13299187,9.24,2
26.049103,1.3016695,1.514369,1.3591115,0.093354605,0.1339884,9.36,2
26.037802,1.2990988,1.5156561,1.3596982,0.09368675,0.13496864,9.48,2
26.028448,1.2966243,1.5169213,1.3602557,0.094022326,0.13593295,9.6,2
26.020956,1.2942413,1.5181656,1.360786,0.094361134,0.13688162,9.72,2
26.01524,1.291946,1.5193905,1.3612913,0.09470305,0.137815,9.84,2
26.011223,1.2897345,1.5205971,1.3617736,0.09504789,0.1387334,9.96,2
26.008835,1.2876034,1.5217862,1.3622347,0.09539553,0.13963717,10.08,2
26.008005,1.2855489,1.5229592,1.3626766,0.09574579,0.14052661,10.2,2
26.008669,1.2835678,1.5241166,1.3631011,0.09609853,0.14140202,10.32,2
26.010761,1.2816567,1.5252596,1.3635092,0.09645361,0.14226371,10.44,2
26.014221,1.2798126,1.5263888,1.3639027,0.096810885,0.143112,10.56,2
26.019,1.2780322,1.5275049,1.3642828,0.097170234,0.14394717,10.68,2
26.025038,1.2763128,1.5286084,1.364651,0.09753151,0.14476947,10.8,2
26.032291,1.274652,1.5297004,1.3650081,0.097894594,0.14557923,10.92,2
26.040705,1.2730466,1.5307809,1.3653555,0.09825934,0.14637674,11.04,2
26.050243,1.2714945,1.5318507,1.3656942,0.098625645,0.14716224,11.16,2
26.060856,1.269993,1.5329105,1.3660252,0.09899337,0.14793602,11.28,2
26.07251,1.2685399,1.5339603,1.3663496,0.09936243,0.14869832,11.4,2
26.085161,1.2671326,1.535001,1.3666676,0.099732704,0.14944941,11.52,2
26.09878,1.2657696,1.5360326,1.3669804,0.100104086,0.15018955,11.64,2
26.113325,1.2644483,1.5370555,1.3672888,0.10047648,0.15091895,11.76,2
26.128761,1.263167,1.5380706,1.3675932,0.10084977,0.15163788,11.88,2
26.145065,1.2619237,1.5390778,1.3678945,0.10122387,0.15234657,12.0,2
90.30212,4.933984,0.08170617,0.040137142,0.020767175,-0.023706466,0.0,3
85.95908,4.821925,0.21830468,0.14727855,0.029085489,-0.021350715,0.12,3
81.85949,4.714367,0.34536693,0.24827427,0.03668608,-0.018637933,0.24,3
77.99176,4.611193,0.46350664,0.3434162,0.043624207,-0.015605138,0.36,3
74.34444,4.5122805,0.5733099,0.4329923,0.049952097,-0.012286999,0.48,3
70.90638,4.4175,0.6753343,0.5172846,0.055718955,-0.00871578,0.6,3
67.66672,4.3267183,0.7701077,0.5965678,0.06097088,-0.004921405,0.72,3
64.61493,4.239799,0.85812914,0.6711081,0.065750964,-0.0009315067,0.84,3
61.740868,4.1566033,0.9398686,0.74116254,0.070099376,0.0032284798,0.96,3
59.03479,4.0769944,1.0157675,0.80697834,0.07405346,0.0075352006,1.08,3
56.487343,4.000834,1.0862397,0.86879206,0.07764784,0.011967263,1.2,3
54.0896,3.9279857,1.1516731,0.9268304,0.080914624,0.01650512,1.3199999999999998,3
51.833035,3.858316,1.2124301,0.9813092,0.08388344,0.02113094,1.44,3
49.709557,3.791694,1.268849,1.0324342,0.0865817,0.02582849,1.56,3
47.71146,3.7279904,1.3212451,1.0804006,0.08903465,0.030583024,1.68,3
45.831436,3.667082,1.3699124,1.1253937,0.09126556,0.035381142,1.7999999999999998,3
44.062588,3.6088479,1.4151243,1.1675892,0.09329579,0.04021071,1.92,3
42.39836,3.5531719,1.4571353,1.2071528,0.09514503,0.045060746,2.04,3
40.832577,3.4999413,1.4961818,1.244242,0.09683134,0.04992135,2.16,3
39.35941,3.449048,1.5324827,1.2790047,0.098371245,0.05478356,2.28,3
37.973347,3.4003878,1.5662427,1.3115813,0.09977994,0.05963935,2.4,3
36.66922,3.3538609,1.5976504,1.3421035,0.101071306,0.06448147,2.52,3
35.442135,3.3093717,1.626881,1.3706957,0.10225806,0.06930345,2.64,3
34.287502,3.266829,1.6540972,1.3974755,0.103351764,0.07409952,2.76,3
33.200985,3.226145,1.6794497,1.4225533,0.10436305,0.07886449,2.88,3
32.17853,3.1872354,1.7030778,1.446033,0.10530155,0.083593786,3.0,3
31.21631,3.1500208,1.7251109,1.4680125,0.10617608,0.08828334,3.12,3
30.310728,3.1144245,1.7456683,1.4885838,0.10699462,0.09292956,3.24,3
29.458414,3.0803733,1.7648612,1.5078336,0.10776445,0.09752929,3.36,3
28.65619,3.047798,1.7827921,1.5258431,0.10849215,0.102079794,3.48,3
27.901093,3.0166323,1.7995552,1.5426891,0.1091837,0.10657867,3.6,3
27.190317,2.9868126,1.8152386,1.5584438,0.109844476,0.11102388,3.72,3
26.521248,2.958279,1.8299236,1.5731745,0.11047937,0.11541365,3.84,3
25.891418,2.9309733,1.8436849,1.5869449,0.111092776,0.119746536,3.96,3
25.298523,2.904841,1.8565923,1.5998151,0.11168864,0.124021284,4.08,3
