dTdt,dEBdt,dStydt,dH2dt,dBeEtdt,dToMedt,t,Run
-39.937954,-0.9436935,1.2657143,0.9622041,0.08771773,0.013253678,0.0,3
-36.90546,-0.8988186,1.1676381,0.88723576,0.07894603,0.017186856,0.12,3
-34.228775,-0.8561456,1.0807008,0.8204414,0.07154693,0.020501543,0.24,3
-31.840855,-0.81563693,1.0028971,0.76041615,0.06521944,0.023319304,0.36,3
-29.692211,-0.7772217,0.93272805,0.70609605,0.059746362,0.025731582,0.48,3
-27.745348,-0.7408117,0.86904424,0.65665615,0.054966953,0.02780841,0.6,3
-25.97112,-0.70631176,0.81094456,0.61144316,0.050759416,0.029604292,0.72,3
-24.346478,-0.67362404,0.75770897,0.56993073,0.04702984,0.031162271,0.84,3
-22.852816,-0.64265174,0.7087518,0.5316877,0.043704435,0.03251682,0.96,3
-21.474918,-0.6133014,0.66359055,0.49635628,0.04072444,0.03369585,1.08,3
-20.20014,-0.585483,0.6218219,0.4636354,0.038042378,0.03472226,1.2,3
-19.017859,-0.5591109,0.58310467,0.43326977,0.03561949,0.03561497,1.3199999999999998,3
-17.919035,-0.53410405,0.54714763,0.40503958,0.033423707,0.03638979,1.44,3
-16.895918,-0.51038575,0.5136996,0.3787549,0.031428345,0.03706007,1.56,3
-15.941783,-0.48788357,0.48254186,0.3542495,0.02961085,0.03763709,1.68,3
-15.050761,-0.46652955,0.4534829,0.33137754,0.02795213,0.03813054,1.7999999999999998,3
-14.217687,-0.44625953,0.42635378,0.31000942,0.02643586,0.03854877,1.92,3
-13.437973,-0.4270129,0.40100393,0.29002985,0.025047928,0.038898986,2.04,3
-12.70755,-0.4087329,0.37729943,0.27133566,0.023776134,0.039187513,2.16,3
-12.022754,-0.39136603,0.35511947,0.25383386,0.0226098,0.039419863,2.28,3
-11.380283,-0.3748617,0.3343553,0.2374401,0.021539582,0.039600924,2.4,3
-10.777165,-0.3591725,0.31490827,0.2220782,0.020557212,0.03973502,2.52,3
-10.210686,-0.3442536,0.29668868,0.20767833,0.019655371,0.03982599,2.64,3
-9.678373,-0.3300628,0.2796144,0.19417687,0.018827526,0.03987728,2.76,3
-9.177964,-0.31656027,0.2636103,0.18151528,0.018067837,0.039891977,2.88,3
-8.707382,-0.30370855,0.24860764,0.16963969,0.017371058,0.039872866,3.0,3
-8.26472,-0.29147202,0.2345423,0.15850057,0.016732456,0.039822455,3.12,3
-7.848213,-0.27981752,0.22135593,0.14805199,0.016147748,0.039743062,3.24,3
-7.4562273,-0.26871324,0.20899403,0.13825138,0.015613045,0.039636742,3.36,3
-7.087252,-0.25812948,0.19740598,0.12905931,0.015124786,0.03950539,3.48,3
-6.7398853,-0.24803813,0.18654512,0.120439,0.014679758,0.03935077,3.6,3
-6.4128237,-0.23841256,0.17636772,0.11235637,0.01427499,0.03917446,3.72,3
-6.104852,-0.22922769,0.16683313,0.10477954,0.0139077585,0.038977932,3.84,3
-5.814833,-0.2204598,0.15790355,0.09767858,0.013575569,0.038762543,3.96,3
-5.5417128,-0.21208651,0.14954324,0.09102587,0.013276108,0.038529564,4.08,3
-5.2845006,-0.20408663,0.14171937,0.084795296,0.013007246,0.03828011,4.2,3
-5.0422683,-0.19643995,0.13440049,0.07896237,0.01276701,0.038015287,4.32,3
-4.814151,-0.18912779,0.12755777,0.073504336,0.012553564,0.037736084,4.44,3
-4.599338,-0.18213211,0.12116376,0.06839975,0.0123652285,0.037443437,4.56,3
-4.3970623,-0.17543603,0.11519299,0.06362835,0.012200432,0.037138198,4.68,3
-4.2066135,-0.16902368,0.10962121,0.059171427,0.01205767,0.036821183,4.8,3
-4.0273147,-0.16287981,0.10442601,0.05501099,0.0119356075,0.036493134,4.92,3
-3.8585355,-0.15699011,0.09958591,0.051130444,0.0118329525,0.036154747,5.04,3
-3.6996841,-0.15134116,0.095081024,0.047513995,0.011748531,0.03580671,5.16,3
-3.5501962,-0.1459201,0.09089244,0.044146784,0.011681206,0.035449613,5.279999999999999,3
-3.4095488,-0.14071488,0.08700254,0.04101493,0.0116299465,0.03508403,5.4,3
-3.277248,-0.13571407,0.083394445,0.03810526,0.011593783,0.034710534,5.52,3
-3.1528234,-0.13090679,0.080052495,0.03540536,0.011571791,0.034329608,5.64,3
-3.0358384,-0.12628295,0.07696184,0.032903597,0.011563108,0.033941735,5.76,3
-2.9258797,-0.12183284,0.07410861,0.030589,0.011566954,0.033547353,5.88,3
-2.822554,-0.1175472,0.07147941,0.02845107,0.011582562,0.033146903,6.0,3
-2.7254913,-0.11341755,0.06906177,0.026480058,0.011609201,0.032740775,6.12,3
-2.6343496,-0.10943563,0.06684416,0.02466676,0.011646236,0.03232933,6.24,3
-2.5487983,-0.105593726,0.06481529,0.023002489,0.01169302,0.031912934,6.359999999999999,3
-2.468525,-0.1018844,0.06296489,0.021478772,0.011748992,0.031491924,6.48,3
-2.3932447,-0.098300934,0.061282866,0.020088157,0.011813563,0.031066606,6.6,3
-2.322675,-0.094836675,0.059759974,0.018823083,0.01188622,0.03063726,6.72,3
-2.2565577,-0.091485456,0.058387473,0.01767663,0.011966478,0.030204186,6.84,3
-2.1946504,-0.08824139,0.057156984,0.016642343,0.01205388,0.029767632,6.96,3
-2.1367185,-0.085099,0.056060594,0.01571399,0.012147983,0.02932786,7.08,3
-2.0825417,-0.082052946,0.05509093,0.014885696,0.012248363,0.028885078,7.199999999999999,3
-2.0319145,-0.07909839,0.05424111,0.014151911,0.012354657,0.028439527,7.319999999999999,3
-1.9846424,-0.07623049,0.053504135,0.0135074835,0.012466488,0.027991418,7.439999999999999,3
-1.9405394,-0.07344501,0.052874047,0.012947474,0.012583503,0.027540945,7.56,3
-1.8994308,-0.07073759,0.052344836,0.012467177,0.012705385,0.027088284,7.68,3
-1.8611526,-0.0681043,0.0519108,0.012062205,0.01283183,0.026633622,7.8,3
-1.8255452,-0.06554139,0.051566932,0.011728321,0.012962555,0.026177106,7.92,3
-1.7924677,-0.06304532,0.051307883,0.011461712,0.013097263,0.025718912,8.04,3
-1.7617773,-0.060612787,0.051129125,0.011258618,0.013235717,0.025259193,8.16,3
-1.7333388,-0.058240447,0.051026184,0.011115358,0.013377674,0.024798071,8.28,3
-1.7070336,-0.055925462,0.050994713,0.011028822,0.013522885,0.024335671,8.4,3
-1.6827416,-0.053664837,0.051030725,0.01099573,0.01367115,0.023872156,8.52,3
-1.660351,-0.051456004,0.051130522,0.011013156,0.013822254,0.023407614,8.64,3
-1.6397574,-0.049296323,0.051290512,0.011078238,0.013976022,0.022942169,8.76,3
-1.6208619,-0.047183454,0.051507358,0.011188331,0.014132252,0.02247592,8.879999999999999,3
-1.6035676,-0.045115083,0.051777646,0.011340951,0.01429076,0.022008965,9.0,3
-1.5877905,-0.043088987,0.052098565,0.011533702,0.014451428,0.021541407,9.12,3
-1.5734421,-0.041103236,0.052467193,0.011764224,0.0146140605,0.021073349,9.24,3
-1.5604432,-0.039155804,0.052880906,0.0120305065,0.014778536,0.020604836,9.36,3
-1.5487167,-0.037244834,0.05333681,0.012330398,0.014944685,0.020135988,9.48,3
-1.5381974,-0.035368748,0.053832814,0.012662188,0.015112404,0.019666856,9.6,3
-1.5288152,-0.033525746,0.05436664,0.013023883,0.015281582,0.019197527,9.72,3
-1.5205044,-0.031714268,0.054935843,0.0134138735,0.015452075,0.018728046,9.84,3
-1.5132062,-0.029932994,0.055538487,0.013830516,0.015623779,0.018258523,9.96,3
-1.506861,-0.028180355,0.056172565,0.014272215,0.01579658,0.01778897,10.08,3
-1.5014188,-0.026455225,0.05683655,0.014737598,0.015970418,0.017319478,10.2,3
-1.4968246,-0.024756173,0.057528406,0.015225235,0.016145162,0.016850073,10.32,3
-1.4930354,-0.023082064,0.058246557,0.015733944,0.016320752,0.016380824,10.44,3
-1.4900001,-0.021431863,0.058989543,0.01626233,0.016497089,0.015911778,10.56,3
-1.4876789,-0.019804455,0.059755646,0.016809395,0.01667409,0.015442982,10.68,3
-1.4860297,-0.018198792,0.06054369,0.017373884,0.016851703,0.014974485,10.8,3
-1.4850131,-0.016613975,0.061352294,0.01795484,0.017029835,0.0145063,10.92,3
-1.4845916,-0.015049113,0.062180154,0.018551253,0.01720843,0.014038504,11.04,3
-1.4847351,-0.01350336,0.063026294,0.01916229,0.017387433,0.013571099,11.16,3
-1.4854053,-0.01197584,0.06388922,0.019786881,0.01756677,0.013104155,11.28,3
-1.4865743,-0.01046579,0.064768136,0.020424318,0.017746396,0.012637669,11.4,3
-1.4882075,-0.00897259,0.06566195,0.021073708,0.017926235,0.012171697,11.52,3
-1.4902848,-0.007495472,0.06656984,0.021734444,0.018106278,0.01170626,11.64,3
-1.4927775,-0.0060337423,0.06749055,0.022405783,0.018286444,0.011241394,11.76,3
-1.4956582,-0.004586869,0.06842374,0.023086915,0.01846672,0.010777107,11.88,3
-1.4989036,-0.0031543018,0.06936823,0.023777355,0.01864702,0.010313437,12.0,3
-31.057333,-0.8461838,1.0982339,0.81597066,0.058112063,0.0036816115,0.0,4
-29.199759,-0.81304383,1.036219,0.76784235,0.053398598,0.0062530446,0.12,4
-27.48823,-0.78129786,0.97900075,0.7233224,0.049190726,0.008542668,0.24,4
-25.90444,-0.7508964,0.92600036,0.681993,0.045411255,0.010589638,0.36,4
-24.433474,-0.7217878,0.8767428,0.6435084,0.04199848,0.012425959,0.48,4
-23.063025,-0.6939198,0.8308321,0.60757875,0.03890255,0.014078067,0.6,4
-21.7828,-0.66724104,0.7879362,0.57395905,0.036082655,0.015567994,0.72,4
-20.584106,-0.6417012,0.74777186,0.5424396,0.03350507,0.016914237,0.84,4
-19.459522,-0.6172515,0.71009624,0.51283914,0.031141618,0.018132472,0.96,4
-18.402647,-0.5938446,0.67469895,0.4850004,0.02896859,0.019236056,1.08,4
-17.40792,-0.57143515,0.6413966,0.45878527,0.02696586,0.020236453,1.2,4
-16.470472,-0.5499797,0.6100278,0.43407184,0.02511622,0.021143582,1.3199999999999998,4
-15.586002,-0.52943635,0.58044946,0.4107518,0.023404859,0.021966057,1.44,4
-14.750695,-0.50976527,0.5525344,0.38872826,0.02181892,0.022711402,1.56,4
-13.961138,-0.49092823,0.5261687,0.36791426,0.020347223,0.023386227,1.68,4
-13.214265,-0.47288856,0.50124955,0.34823108,0.018979935,0.023996372,1.7999999999999998,4
-12.507306,-0.4556113,0.47768405,0.3296073,0.017708408,0.02454702,1.92,4
-11.837742,-0.43906298,0.45538756,0.3119779,0.016524978,0.025042776,2.04,4
-11.203282,-0.42321151,0.4342829,0.29528317,0.0154228145,0.025487784,2.16,4
-10.601824,-0.40802634,0.41429925,0.27946842,0.014395817,0.025885748,2.28,4
-10.03144,-0.39347816,0.39537165,0.26448315,0.013438515,0.02624001,2.4,4
-9.490346,-0.37953883,0.3774397,0.2502806,0.012545967,0.026553618,2.52,4
-8.976894,-0.3661816,0.36044794,0.23681748,0.011713687,0.026829299,2.64,4
-8.489561,-0.35338077,0.34434474,0.22405355,0.0109376395,0.027069585,2.76,4
-8.026922,-0.34111166,0.32908174,0.21195129,0.010214109,0.027276747,2.88,4
-7.587651,-0.32935092,0.31461433,0.20047553,0.009539731,0.027452903,3.0,4
-7.170512,-0.31807587,0.3009005,0.18959358,0.008911404,0.027599974,3.12,4
-6.7743435,-0.30726492,0.28790075,0.17927456,0.00832627,0.027719744,3.24,4
-6.398059,-0.2968976,0.27557847,0.16948958,0.00778172,0.027813854,3.36,4
-6.040633,-0.28695396,0.2638988,0.16021141,0.0072753215,0.027883824,3.48,4
-5.701106,-0.27741513,0.25282922,0.15141441,0.0068048337,0.027931074,3.6,4
-5.378576,-0.26826313,0.24233902,0.14307457,0.006368172,0.027956909,3.72,4
-5.0721855,-0.2594806,0.23239914,0.13516898,0.0059633953,0.02796255,3.84,4
-4.7811294,-0.25105092,0.22298221,0.12767617,0.0055887117,0.027949145,3.96,4
-4.504645,-0.2429582,0.21406236,0.12057564,0.005242436,0.027917748,4.08,4
-4.242009,-0.23518734,0.20561506,0.1138481,0.004922991,0.027869372,4.2,4
-3.9925423,-0.22772376,0.19761702,0.10747537,0.0046289065,0.027804935,4.32,4
-3.7555985,-0.22055367,0.19004647,0.10144012,0.0043588085,0.027725324,4.44,4
-3.5305657,-0.2136638,0.18288243,0.095725894,0.0041114013,0.027631365,4.56,4
-3.316859,-0.20704135,0.17610525,0.09031704,0.0038854731,0.027523812,4.68,4
-3.1139317,-0.20067422,0.16969594,0.08519889,0.0036798755,0.027403412,4.8,4
-2.921257,-0.19455083,0.16363679,0.080357276,0.003493532,0.027270854,4.92,4
-2.7383385,-0.18866009,0.15791108,0.075778864,0.0033254419,0.027126767,5.04,4
-2.5647082,-0.18299136,0.15250236,0.071451075,0.003174635,0.026971783,5.16,4
-2.399912,-0.17753461,0.14739573,0.06736171,0.003040225,0.026806466,5.279999999999999,4
-2.2435298,-0.17228009,0.14257637,0.06349943,0.0029213445,0.026631366,5.4,4
-2.0951493,-0.16721852,0.13803056,0.0598532,0.002817198,0.026446987,5.52,4
-1.9543912,-0.16234118,0.13374516,0.056412753,0.0027270247,0.026253847,5.64,4
-1.8208853,-0.15763956,0.12970777,0.053168114,0.0026501084,0.026052376,5.76,4
-1.6942827,-0.1531056,0.12590627,0.05010997,0.0025857543,0.025843026,5.88,4
-1.5742557,-0.14873165,0.122329436,0.04722941,0.0025333297,0.025626218,6.0,4
-1.460485,-0.14451039,0.118966684,0.044517864,0.002492225,0.025402332,6.12,4
-1.3526726,-0.14043477,0.115807496,0.04196724,0.0024618574,0.025171757,6.24,4
-1.2505314,-0.13649805,0.11284206,0.039569806,0.0024416805,0.024934834,6.359999999999999,4
-1.1537864,-0.13269398,0.11006138,0.037318263,0.0024311636,0.024691902,6.48,4
-1.0621822,-0.12901634,0.1074564,0.035205584,0.0024298213,0.024443278,6.6,4
-0.97547436,-0.1254594,0.1050187,0.03322524,0.0024371853,0.024189265,6.72,4
-0.8934231,-0.122017585,0.102740265,0.031370714,0.0024528075,0.02393017,6.84,4
-0.8158091,-0.11868559,0.10061344,0.029636098,0.0024762712,0.023666238,6.96,4
-0.7424151,-0.115458466,0.098631084,0.028015586,0.0025071618,0.023397753,7.08,4
-0.67304206,-0.11233122,0.096785985,0.02650373,0.0025451097,0.023124931,7.199999999999999,4
-0.60749507,-0.109299414,0.09507187,0.025095297,0.0025897548,0.022848042,7.319999999999999,4
-0.5455931,-0.10635863,0.09348228,0.023785362,0.002640743,0.022567278,7.439999999999999,4
-0.48715928,-0.10350468,0.09201121,0.022569163,0.0026977619,0.022282885,7.56,4
-0.4320276,-0.10073357,0.0906529,0.021442236,0.0027604846,0.02199504,7.68,4
-0.380038,-0.0980415,0.08940218,0.020400202,0.0028286353,0.021703932,7.8,4
-0.33104143,-0.09542485,0.0882535,0.019439075,0.0029019073,0.021409765,7.92,4
-0.284894,-0.09288031,0.087202266,0.018554965,0.0029800495,0.021112695,8.04,4
-0.24145614,-0.09040436,0.08624358,0.017744087,0.003062808,0.020812895,8.16,4
-0.20060238,-0.087994024,0.08537304,0.017003013,0.0031499383,0.02051052,8.28,4
-0.16220346,-0.08564629,0.08458651,0.016328271,0.0032412186,0.020205723,8.4,4
-0.12614277,-0.08335821,0.08387968,0.015716752,0.003336418,0.019898642,8.52,4
-0.09230937,-0.08112723,0.08324896,0.015165325,0.003435343,0.019589413,8.64,4
-0.060592107,-0.07895062,0.08269047,0.014671106,0.0035377813,0.019278176,8.76,4
-0.030895734,-0.07682596,0.08220069,0.014231449,0.0036435607,0.018965038,8.879999999999999,4
-0.0031145741,-0.07475101,0.08177654,0.013843536,0.003752482,0.018650133,9.0,4
0.022836497,-0.07272336,0.08141442,0.013505031,0.0038643896,0.01833356,9.12,4
0.047055464,-0.07074093,0.08111178,0.013213314,0.0039791237,0.018015424,9.24,4
0.06961589,-0.06880172,0.08086526,0.012966334,0.0040965127,0.01769583,9.36,4
0.09060291,-0.066903874,0.0806726,0.012761863,0.004216427,0.017374877,9.48,4
0.11009113,-0.065045334,0.080530785,0.012597783,0.004338729,0.01705265,9.6,4
0.1281552,-0.06322444,0.08043737,0.012472173,0.004463271,0.016729241,9.72,4
0.14486527,-0.061439574,0.08039018,0.012383026,0.0045899306,0.016404746,9.84,4
0.16028027,-0.059689123,0.08038692,0.01232878,0.004718611,0.016079228,9.96,4
0.17447329,-0.05797146,0.08042525,0.0123075005,0.0048491564,0.015752759,10.08,4
0.1874952,-0.056285296,0.08050328,0.012317803,0.0049814847,0.015425417,10.2,4
0.19940817,-0.054629114,0.08061903,0.0123579595,0.0051154876,0.015097271,10.32,4
0.21026336,-0.053001672,0.08077071,0.0124265775,0.005251078,0.014768381,10.44,4
0.22011101,-0.051401693,0.08095628,0.012522307,0.005388139,0.014438823,10.56,4
0.22900629,-0.04982794,0.08117433,0.0126436865,0.0055265976,0.014108639,10.68,4
0.23699272,-0.04827936,0.08142317,0.012789549,0.0056663556,0.013777892,10.8,4
0.24411215,-0.04675487,0.08170128,0.012958626,0.00580735,0.013446649,10.92,4
0.2504131,-0.04525323,0.08200696,0.01314976,0.005949479,0.013114942,11.04,4
0.25593024,-0.04377374,0.08233912,0.0133619215,0.0060926857,0.012782827,11.16,4
0.26070416,-0.04231535,0.08269643,0.013594054,0.006236904,0.01245035,11.28,4
0.2647742,-0.040877067,0.08307751,0.013845021,0.006382061,0.012117552,11.4,4
0.26817173,-0.039458163,0.08348111,0.014114024,0.006528088,0.011784487,11.52,4
0.27092937,-0.038057774,0.08390615,0.01440021,0.006674925,0.011451166,11.64,4
0.27308276,-0.036675137,0.084351584,0.014702504,0.0068225353,0.011117666,11.76,4
0.27465838,-0.035309512,0.08481633,0.015020272,0.006970837,0.010783993,11.88,4
0.27568838,-0.033960238,0.08529952,0.0153526375,0.0071197944,0.010450198,12.0,4
-33.131214,-0.74908507,1.0393682,0.80306995,0.073328145,0.00057079847,0.0,5
-30.925797,-0.7145137,0.9700421,0.7493416,0.06718545,0.0030419247,0.12,5
-28.932817,-0.68179476,0.90723175,0.700503,0.061802614,0.0052026184,0.24,5
-27.119505,-0.6508121,0.8499672,0.655853,0.05704303,0.007103531,0.36,5
-25.460218,-0.6214558,0.79748446,0.6148344,0.052802116,0.008784601,0.48,5
-23.93455,-0.59362304,0.7491699,0.5769968,0.048998307,0.010277773,0.6,5
-22.525978,-0.5672187,0.7045242,0.54197055,0.045567013,0.011608901,0.72,5
-21.220926,-0.54215413,0.66313416,0.5094484,0.042456273,0.012799143,0.84,5
-20.008118,-0.5183483,0.6246547,0.47917232,0.039623845,0.013865989,0.96,5
-18.878061,-0.49572542,0.588794,0.45092297,0.03703496,0.014824048,1.08,5
-17.822681,-0.4742158,0.55530274,0.42451203,0.034660667,0.015685594,1.2,5
-16.835068,-0.45375502,0.5239664,0.3997771,0.032476716,0.016461033,1.3199999999999998,5
-15.90922,-0.43428317,0.49459872,0.37657622,0.030462543,0.017159285,1.44,5
-15.039928,-0.41574448,0.46703646,0.35478508,0.028600642,0.017787984,1.56,5
-14.22261,-0.39808744,0.4411363,0.33429378,0.02687596,0.01835377,1.68,5
-13.453206,-0.38126373,0.416771,0.31500447,0.025275439,0.018862393,1.7999999999999998,5
-12.728127,-0.36522844,0.3938271,0.29683,0.023787772,0.019318921,1.92,5
-12.04415,-0.34993958,0.37220317,0.27969182,0.02240304,0.019727789,2.04,5
-11.39838,-0.33535764,0.35180756,0.2635192,0.021112476,0.020092927,2.16,5
-10.788217,-0.32144588,0.3325579,0.24824814,0.01990839,0.020417856,2.28,5
-10.211285,-0.30816957,0.3143789,0.23382021,0.01878388,0.020705653,2.4,5
-9.665442,-0.29549626,0.29720217,0.22018218,0.017732829,0.02095913,2.52,5
-9.148714,-0.28339526,0.28096518,0.20728521,0.016749736,0.021180809,2.64,5
-8.659307,-0.27183774,0.26561046,0.19508447,0.015829658,0.021372935,2.76,5
-8.195562,-0.2607965,0.2510852,0.18353862,0.014968123,0.0215376,2.88,5
-7.755956,-0.2502459,0.23734063,0.17260954,0.014161081,0.021676643,3.0,5
-7.339081,-0.24016167,0.22433156,0.16226183,0.013404843,0.021791795,3.12,5
-6.943626,-0.2305209,0.21201622,0.15246254,0.012696063,0.021884598,3.24,5
-6.5683784,-0.22130188,0.2003557,0.1431812,0.012031639,0.021956477,3.36,5
-6.212215,-0.21248414,0.18931375,0.13438934,0.011408777,0.022008767,3.48,5
-5.8740783,-0.20404816,0.1788565,0.12606026,0.010824862,0.022042666,3.6,5
-5.5529914,-0.19597553,0.16895245,0.11816919,0.010277523,0.022059295,3.72,5
-5.248034,-0.18824883,0.15957204,0.11069278,0.009764542,0.022059701,3.84,5
-4.9583473,-0.18085144,0.15068755,0.10360922,0.00928388,0.022044832,3.96,5
-4.683123,-0.1737676,0.14227287,0.09689794,0.008833636,0.02201559,4.08,5
-4.421604,-0.16698244,0.13430382,0.090539664,0.008412056,0.021972792,4.2,5
-4.173077,-0.16048175,0.12675719,0.08451616,0.008017492,0.02191723,4.32,5
-3.9368784,-0.15425201,0.119611405,0.07881049,0.0076484317,0.021849617,4.44,5
-3.712373,-0.14828043,0.112845995,0.07340643,0.0073034386,0.021770652,4.56,5
-3.498966,-0.14255491,0.106441855,0.06828878,0.0069811773,0.021680934,4.68,5
-3.2960937,-0.13706379,0.100380704,0.06344309,0.0066804,0.021581084,4.8,5
-3.10323,-0.13179603,0.09464531,0.058855888,0.0063999407,0.021471651,4.92,5
-2.919872,-0.12674114,0.08921955,0.054514244,0.00613871,0.021353154,5.04,5
-2.7455463,-0.1218893,0.08408799,0.05040598,0.0058956603,0.021226106,5.16,5
-2.5798075,-0.117230915,0.07923629,0.04651968,0.0056698523,0.021090953,5.279999999999999,5
-2.4222257,-0.11275696,0.07465036,0.042844314,0.0054603396,0.020948147,5.4,5
-2.272405,-0.108458884,0.070317455,0.039369665,0.005266287,0.020798078,5.52,5
-2.1299627,-0.10432846,0.066224925,0.03608593,0.0050868755,0.020641161,5.64,5
-1.9945376,-0.10035794,0.06236126,0.032983728,0.004921351,0.020477757,5.76,5
-1.8657885,-0.09653988,0.05871529,0.030054316,0.004768988,0.020308197,5.88,5
-1.7433903,-0.09286726,0.055276368,0.027289316,0.0046291007,0.020132829,6.0,5
-1.6270337,-0.08933331,0.052034598,0.024680724,0.0045010615,0.019951956,6.12,5
-1.51643,-0.08593164,0.04898038,0.02222109,0.0043842625,0.019765878,6.24,5
-1.4113008,-0.0826561,0.04610454,0.019903189,0.0042781145,0.019574871,6.359999999999999,5
-1.3113798,-0.079501,0.043398723,0.017720213,0.0041820826,0.019379202,6.48,5
-1.2164168,-0.07646071,0.040854733,0.015665667,0.0040956563,0.019179117,6.6,5
-1.1261753,-0.07352995,0.03846463,0.013733409,0.0040183384,0.018974863,6.72,5
-1.0404301,-0.07070375,0.036221217,0.011917677,0.0039496752,0.018766643,6.84,5
-0.9589638,-0.067977235,0.03411745,0.0102127725,0.0038892275,0.018554691,6.96,5
-0.8815741,-0.06534593,0.03214653,0.008613481,0.0038365778,0.01833922,7.08,5
-0.80806446,-0.06280542,0.030302199,0.0071147406,0.0037913304,0.018120395,7.199999999999999,5
-0.73825157,-0.060351655,0.02857848,0.0057117622,0.003753114,0.017898424,7.319999999999999,5
-0.6719598,-0.057980556,0.0269695,0.0044000424,0.0037215764,0.017673459,7.439999999999999,5
-0.6090197,-0.05568843,0.025469791,0.0031751338,0.0036963723,0.017445689,7.56,5
-0.54927516,-0.05347175,0.02407434,0.0020330248,0.0036771987,0.017215263,7.68,5
-0.49257153,-0.051326986,0.022777958,0.0009696864,0.0036637362,0.016982324,7.8,5
-0.43876496,-0.049250897,0.021576019,-1.856857e-05,0.003655697,0.01674701,7.92,5
-0.3877217,-0.047240395,0.020464046,-0.00093530206,0.0036528197,0.01650947,8.04,5
-0.33930555,-0.04529259,0.01943773,-0.0017839174,0.003654821,0.016269825,8.16,5
-0.2933974,-0.043404553,0.018493082,-0.002567668,0.0036614838,0.016028207,8.28,5
-0.24987312,-0.041573662,0.017626217,-0.0032896232,0.0036725474,0.015784718,8.4,5
-0.20862682,-0.03979732,0.016833302,-0.003952586,0.0036877973,0.015539466,8.52,5
-0.16954492,-0.038073093,0.016110906,-0.004559635,0.0037070243,0.015292595,8.64,5
-0.1325271,-0.03639863,0.015455665,-0.005113139,0.0037300093,0.015044158,8.76,5
-0.097477846,-0.034771748,0.014864413,-0.005615783,0.0037565827,0.01479428,8.879999999999999,5
-0.06430138,-0.033190332,0.014334144,-0.0060699456,0.0037865457,0.014543034,9.0,5
-0.032909203,-0.031652275,0.013861799,-0.006477937,0.0038197173,0.014290514,9.12,5
-0.003221288,-0.030155748,0.013444784,-0.006841884,0.0038559532,0.014036801,9.24,5
0.024847902,-0.028698878,0.013080474,-0.007164023,0.0038950886,0.013781988,9.36,5
0.051371805,-0.0272799,0.012766139,-0.007446197,0.003936954,0.013526136,9.48,5
0.07642138,-0.025897186,0.012499607,-0.0076902993,0.0039814343,0.013269319,9.6,5
0.10007281,-0.024549073,0.012278529,-0.007898274,0.004028368,0.013011596,9.72,5
0.12238784,-0.023234157,0.012100852,-0.008071748,0.0040776394,0.01275305,9.84,5
0.1434289,-0.021950852,0.01196432,-0.0082123885,0.004129126,0.012493728,9.96,5
0.16325781,-0.020697871,0.011866998,-0.008321756,0.0041827024,0.0122337,10.08,5
0.18193027,-0.019473908,0.011807126,-0.008401293,0.004238259,0.011973007,10.2,5
0.19950107,-0.01827765,0.011782864,-0.008452503,0.004295705,0.011711724,10.32,5
0.21602432,-0.017107945,0.011792433,-0.008476652,0.004354908,0.011449879,10.44,5
0.23154879,-0.015963577,0.011834172,-0.008475117,0.004415787,0.011187534,10.56,5
0.24612026,-0.014843523,0.011906736,-0.008449092,0.004478263,0.010924726,10.68,5
0.25978404,-0.013746743,0.0120083345,-0.00839975,0.004542218,0.010661515,10.8,5
0.2725853,-0.01267222,0.012137806,-0.008328229,0.004607595,0.01039794,10.92,5
0.28456283,-0.011619045,0.012293878,-0.00823557,0.0046743047,0.01013402,11.04,5
0.2957579,-0.010586304,0.012475028,-0.008122832,0.004742266,0.009869807,11.16,5
0.3062048,-0.009573112,0.012680142,-0.007990916,0.004811419,0.009605341,11.28,5
0.31593934,-0.008578638,0.0129079735,-0.007840767,0.00488168,0.009340649,11.4,5
0.32499957,-0.0076021464,0.013157621,-0.007673349,0.004952999,0.009075773,11.52,5
0.33341324,-0.006642835,0.013427699,-0.0074894233,0.005025296,0.008810742,11.64,5
0.34121436,-0.005700053,0.013717582,-0.0072898823,0.005098531,0.008545575,11.76,5
0.34842843,-0.0047731004,0.014025958,-0.0070753177,0.0051726243,0.00828031,11.88,5
0.3550862,-0.003861306,0.0143520655,-0.006846606,0.0052475366,0.008014978,12.0,5
