Temp,EB,Sty,H2,BeEt,ToMe,t,Run
55.718254,1.1872874,1.6390687,1.5280977,0.16367848,0.11297349,5.04,1
55.35383,1.1754801,1.6458559,1.5335828,0.16452925,0.11522847,5.16,1
55.008892,1.1641784,1.6522033,1.538641,0.16536091,0.11744975,5.279999999999999,1
54.68255,1.153359,1.6581371,1.5432963,0.16617468,0.11963772,5.4,1
54.373966,1.1429994,1.6636813,1.547572,0.16697167,0.12179276,5.52,1
54.082344,1.1330786,1.6688596,1.5514901,0.16775289,0.12391526,5.64,1
53.80693,1.1235765,1.6736934,1.5550709,0.16851933,0.12600566,5.76,1
53.547016,1.1144744,1.6782033,1.5583339,0.16927192,0.12806432,5.88,1
53.30192,1.1057544,1.682409,1.5612979,0.17001148,0.1300917,6.0,1
53.071007,1.0973995,1.6863285,1.5639802,0.1707388,0.13208817,6.12,1
52.853653,1.0893935,1.6899793,1.5663977,0.17145467,0.13405415,6.24,1
52.649284,1.0817213,1.6933775,1.5685656,0.17215975,0.13599011,6.359999999999999,1
52.457344,1.0743682,1.6965384,1.5704991,0.17285472,0.1378964,6.48,1
52.27731,1.0673208,1.6994768,1.5722123,0.17354016,0.13977349,6.6,1
52.108673,1.0605655,1.702206,1.5737189,0.17421667,0.14162177,6.72,1
51.950962,1.0540901,1.7047395,1.5750312,0.17488483,0.14344166,6.84,1
51.80371,1.0478828,1.7070891,1.5761614,0.17554511,0.14523359,6.96,1
51.666485,1.0419321,1.7092668,1.5771211,0.17619805,0.14699797,7.08,1
51.53887,1.0362272,1.7112832,1.5779212,0.1768441,0.14873521,7.199999999999999,1
51.420467,1.030758,1.7131488,1.578572,0.17748374,0.15044573,7.319999999999999,1
51.310898,1.0255145,1.7148737,1.5790834,0.17811733,0.15212993,7.439999999999999,1
51.209793,1.0204875,1.7164664,1.5794646,0.17874528,0.15378824,7.56,1
51.116802,1.0156683,1.717936,1.5797244,0.17936797,0.15542103,7.68,1
51.0316,1.011048,1.7192909,1.5798713,0.17998576,0.15702873,7.8,1
50.953857,1.0066184,1.7205385,1.5799134,0.18059902,0.15861174,7.92,1
50.883266,1.0023719,1.7216865,1.579858,0.18120801,0.16017045,8.04,1
50.81954,0.998301,1.7227417,1.5797124,0.1818131,0.16170526,8.16,1
50.762394,0.99439865,1.7237108,1.5794834,0.18241456,0.16321655,8.28,1
50.711555,0.9906579,1.7245998,1.5791773,0.18301266,0.16470471,8.4,1
50.666775,0.9870724,1.7254149,1.5788006,0.1836077,0.16617016,8.52,1
50.6278,0.9836358,1.7261614,1.5783588,0.18419985,0.16761324,8.64,1
50.59439,0.9803422,1.7268447,1.5778576,0.18478943,0.16903435,8.76,1
50.566326,0.97718585,1.7274694,1.5773022,0.1853766,0.17043386,8.879999999999999,1
50.543377,0.97416115,1.7280403,1.5766976,0.18596162,0.17181213,9.0,1
50.525345,0.9712631,1.728562,1.5760485,0.18654467,0.17316955,9.12,1
50.512016,0.96848655,1.7290384,1.575359,0.18712598,0.17450649,9.24,1
50.50321,0.9658266,1.7294735,1.5746336,0.18770571,0.17582329,9.36,1
50.49873,0.96327865,1.729871,1.5738761,0.18828405,0.17712031,9.48,1
50.498405,0.9608383,1.7302346,1.5730903,0.18886116,0.17839792,9.6,1
50.502064,0.95850134,1.7305673,1.5722799,0.18943723,0.17965645,9.72,1
50.50954,0.9562637,1.7308723,1.571448,0.19001237,0.18089625,9.84,1
50.520676,0.9541215,1.7311525,1.5705979,0.19058675,0.18211766,9.96,1
50.535316,0.95207095,1.7314106,1.5697323,0.19116051,0.18332101,10.08,1
50.55332,0.95010847,1.731649,1.5688545,0.19173379,0.18450664,10.2,1
50.574554,0.94823056,1.7318703,1.5679666,0.19230671,0.18567488,10.32,1
50.598877,0.94643396,1.7320768,1.5670714,0.19287938,0.18682607,10.44,1
50.626152,0.94471544,1.7322707,1.5661713,0.19345196,0.1879605,10.56,1
50.656273,0.94307196,1.7324538,1.5652682,0.1940245,0.18907851,10.68,1
50.689106,0.94150066,1.7326279,1.5643646,0.19459711,0.19018039,10.8,1
50.72454,0.9399986,1.7327949,1.5634619,0.19516991,0.19126646,10.92,1
50.762474,0.93856317,1.7329564,1.5625621,0.19574298,0.19233704,11.04,1
50.802795,0.9371918,1.7331139,1.561667,0.19631644,0.19339238,11.16,1
50.8454,0.935882,1.7332687,1.5607781,0.19689031,0.19443282,11.28,1
50.8902,0.93463135,1.7334226,1.5598968,0.19746476,0.19545864,11.4,1
50.93709,0.93343747,1.7335765,1.5590247,0.19803983,0.1964701,11.52,1
50.985996,0.9322983,1.7337317,1.5581626,0.19861557,0.1974675,11.64,1
51.036823,0.93121177,1.7338891,1.5573119,0.19919206,0.19845113,11.76,1
51.089493,0.9301757,1.7340499,1.5564737,0.19976938,0.19942126,11.88,1
51.14392,0.9291883,1.7342148,1.5556492,0.20034756,0.20037812,12.0,1
83.35019,3.0364645,0.0055845687,0.011940414,0.0026144418,0.0046293633,0.0,2
80.01304,2.9524987,0.086202785,0.08852356,0.009234696,0.0042202757,0.12,2
76.93267,2.8742359,0.16087957,0.15986826,0.014849847,0.004082424,0.24,2
74.0804,2.80108,0.23031454,0.226441,0.019632446,0.004183026,0.36,2
71.431335,2.7325165,0.2950975,0.28865874,0.0237256,0.004493515,0.48,2
68.963875,2.6680992,0.35572615,0.3468946,0.027247727,0.0049889893,0.6,2
66.65925,2.6074405,0.4126212,0.40148252,0.030296639,0.0056477026,0.72,2
64.50117,2.5502043,0.46613988,0.45272183,0.032953102,0.006450616,0.84,2
62.47541,2.4960957,0.51658654,0.50088114,0.03528377,0.0073810015,0.96,2
60.569576,2.4448566,0.5642225,0.5462018,0.037343692,0.008424114,1.08,2
58.772823,2.3962598,0.6092732,0.5889006,0.039178316,0.009566908,1.2,2
57.075634,2.350104,0.6519347,0.6291731,0.04082522,0.0107978,1.3199999999999998,2
55.469635,2.3062115,0.6923789,0.66719586,0.042315498,0.012106478,1.44,2
53.947456,2.2644224,0.73075724,0.7031283,0.04367487,0.013483732,1.56,2
52.50257,2.224594,0.7672049,0.73711497,0.04492466,0.014921315,1.68,2
51.129196,2.1865983,0.80184245,0.769287,0.046082538,0.016411832,1.7999999999999998,2
49.82219,2.150319,0.8347791,0.7997636,0.047163166,0.017948626,1.92,2
48.57695,2.1156516,0.8661138,0.82865363,0.04817872,0.01952571,2.04,2
47.38938,2.0824997,0.895937,0.8560563,0.04913931,0.021137677,2.16,2
46.255783,2.0507765,0.9243319,0.8820623,0.050053325,0.02277965,2.28,2
45.17284,2.0204017,0.9513752,0.90675515,0.05092776,0.024447223,2.4,2
44.137547,1.9913021,0.9771378,0.9302114,0.0517684,0.026136408,2.52,2
43.147175,1.9634092,1.001686,0.9525018,0.052580062,0.0278436,2.64,2
42.199257,1.9366608,1.0250815,0.97369134,0.053366765,0.02956553,2.76,2
41.291527,1.9109987,1.0473825,0.9938405,0.05413182,0.031299252,2.88,2
40.421917,1.8863689,1.0686429,1.0130053,0.054877996,0.03304207,3.0,2
39.588528,1.862721,1.0889139,1.0312375,0.055607576,0.03479156,3.12,2
38.7896,1.8400074,1.108244,1.0485857,0.056322467,0.036545526,3.24,2
38.02352,1.8181851,1.1266785,1.0650951,0.057024244,0.038301963,3.36,2
37.28879,1.7972124,1.1442605,1.0808077,0.0577142,0.04005908,3.48,2
36.58401,1.7770506,1.1610309,1.0957633,0.058393426,0.04181523,3.6,2
35.90788,1.7576635,1.1770281,1.109999,0.05906281,0.04356894,3.72,2
35.259193,1.739017,1.1922888,1.1235493,0.059723087,0.045318853,3.84,2
34.63681,1.7210786,1.2068479,1.1364474,0.06037488,0.047063783,3.96,2
34.039658,1.703818,1.2207384,1.1487242,0.06101869,0.04880262,4.08,2
33.466736,1.6872061,1.2339916,1.1604089,0.06165494,0.05053437,4.2,2
32.91709,1.6712159,1.2466376,1.1715288,0.06228398,0.05225816,4.32,2
32.389835,1.6558214,1.2587048,1.1821102,0.062906094,0.053973164,4.44,2
31.884111,1.6409984,1.2702203,1.1921778,0.06352154,0.055678673,4.56,2
31.399122,1.6267232,1.2812097,1.2017554,0.06413052,0.057374045,4.68,2
30.9341,1.6129739,1.2916977,1.2108649,0.064733215,0.05905869,4.8,2
30.488317,1.5997297,1.3017079,1.2195278,0.065329775,0.060732085,4.92,2
30.061087,1.5869702,1.3112624,1.2277642,0.065920345,0.062393773,5.04,2
29.65174,1.5746766,1.3203825,1.2355934,0.06650503,0.06404334,5.16,2
29.259645,1.5628304,1.3290883,1.2430336,0.067083955,0.06568044,5.279999999999999,2
28.884203,1.5514147,1.3373996,1.2501024,0.06765721,0.06730473,5.4,2
28.524837,1.5404127,1.3453345,1.2568164,0.06822491,0.06891596,5.52,2
28.180986,1.5298085,1.3529109,1.2631916,0.068787135,0.07051386,5.64,2
27.852123,1.5195873,1.3601454,1.2692434,0.06934398,0.072098225,5.76,2
27.537737,1.5097345,1.3670541,1.274986,0.06989551,0.07366888,5.88,2
27.237337,1.500236,1.3736527,1.2804339,0.07044186,0.07522569,6.0,2
26.950453,1.491079,1.3799554,1.2855998,0.07098308,0.07676852,6.12,2
26.67663,1.4822505,1.3859763,1.290497,0.07151928,0.07829728,6.24,2
26.415432,1.4737382,1.391729,1.2951373,0.072050534,0.079811886,6.359999999999999,2
26.166443,1.4655312,1.3972259,1.2995328,0.07257695,0.081312284,6.48,2
25.929255,1.4576178,1.4024795,1.3036947,0.073098615,0.08279845,6.6,2
25.703472,1.4499872,1.4075013,1.3076338,0.073615626,0.08427036,6.72,2
25.488726,1.4426292,1.4123025,1.3113604,0.07412808,0.08572802,6.84,2
25.28465,1.4355339,1.4168937,1.3148842,0.07463607,0.08717142,6.96,2
25.090895,1.428692,1.4212849,1.3182151,0.075139716,0.0886006,7.08,2
24.907125,1.4220941,1.4254861,1.3213623,0.0756391,0.0900156,7.199999999999999,2
24.73301,1.4157318,1.4295067,1.3243339,0.07613433,0.09141646,7.319999999999999,2
24.568233,1.4095964,1.4333555,1.3271389,0.07662552,0.09280328,7.439999999999999,2
24.412495,1.4036798,1.4370408,1.3297855,0.07711275,0.0941761,7.56,2
24.265497,1.3979744,1.4405708,1.3322809,0.07759614,0.09553501,7.68,2
24.126959,1.3924724,1.4439536,1.3346331,0.078075804,0.09688012,7.8,2
23.996601,1.3871667,1.4471964,1.3368489,0.07855185,0.098211505,7.92,2
23.874163,1.3820505,1.4503062,1.3389349,0.079024374,0.09952928,8.04,2
23.75938,1.3771172,1.4532897,1.3408984,0.07949349,0.10083356,8.16,2
23.652012,1.3723598,1.4561539,1.3427452,0.0799593,0.10212446,8.28,2
23.551813,1.3677725,1.4589049,1.3444815,0.08042192,0.103402115,8.4,2
23.458551,1.3633491,1.4615483,1.3461131,0.08088146,0.104666665,8.52,2
23.372004,1.3590842,1.4640898,1.3476458,0.08133801,0.10591822,8.64,2
23.291952,1.3549718,1.466535,1.3490847,0.0817917,0.10715694,8.76,2
23.218187,1.3510066,1.4688891,1.3504351,0.08224261,0.10838296,8.879999999999999,2
23.150507,1.3471837,1.4711571,1.3517019,0.08269085,0.109596446,9.0,2
23.088715,1.343498,1.4733437,1.3528897,0.08313654,0.11079755,9.12,2
23.032618,1.3399444,1.4754539,1.3540032,0.08357979,0.1119864,9.24,2
22.982035,1.3365183,1.4774915,1.355047,0.084020674,0.113163166,9.36,2
22.93678,1.3332154,1.4794606,1.3560249,0.084459305,0.114328034,9.48,2
22.896687,1.3300314,1.4813657,1.3569409,0.08489578,0.11548113,9.6,2
22.861588,1.326962,1.4832101,1.3577992,0.085330226,0.11662264,9.72,2
22.83132,1.3240032,1.4849976,1.358603,0.0857627,0.11775272,9.84,2
22.80573,1.321151,1.4867319,1.359356,0.08619331,0.11887157,9.96,2
22.784668,1.3184018,1.4884158,1.360062,0.086622156,0.11997935,10.08,2
22.767984,1.3157519,1.4900529,1.3607237,0.08704934,0.121076204,10.2,2
22.75554,1.3131977,1.4916463,1.3613445,0.087474935,0.12216231,10.32,2
22.747198,1.310736,1.4931988,1.3619272,0.08789905,0.12323786,10.44,2
22.742826,1.3083632,1.4947128,1.3624748,0.08832176,0.12430305,10.56,2
22.742294,1.3060764,1.4961915,1.3629898,0.08874314,0.125358,10.68,2
22.74548,1.3038726,1.497637,1.3634748,0.08916331,0.12640291,10.8,2
22.752264,1.3017486,1.4990522,1.3639327,0.08958235,0.12743796,10.92,2
22.762527,1.2997016,1.5004389,1.3643655,0.09000032,0.12846333,11.04,2
22.77616,1.297729,1.5017996,1.3647753,0.09041732,0.12947917,11.16,2
22.793053,1.2958277,1.5031362,1.3651646,0.09083342,0.13048568,11.28,2
22.813107,1.2939956,1.5044508,1.3655355,0.09124868,0.13148306,11.4,2
22.836212,1.2922299,1.5057453,1.3658898,0.09166322,0.13247144,11.52,2
22.862272,1.2905284,1.5070217,1.3662292,0.09207707,0.133451,11.64,2
22.891195,1.2888887,1.5082816,1.3665559,0.092490345,0.13442193,11.76,2
22.92289,1.2873083,1.5095267,1.3668715,0.09290308,0.1353844,11.88,2
22.957262,1.2857852,1.5107585,1.3671776,0.09331537,0.13633856,12.0,2
95.73951,4.9043655,0.016341235,0.008027429,0.004153435,-0.0047412934,0.0,3
90.25992,4.7533627,0.15731493,0.14173158,0.018086912,-0.0012935873,0.12,3
85.34717,4.6151986,0.2860094,0.26392746,0.029717734,0.002413817,0.24,3
80.92791,4.4884315,0.40388945,0.3758053,0.039470144,0.0063212328,0.36,3
76.93813,4.3717875,0.51222706,0.4784353,0.047696814,0.010379387,0.48,3
73.32262,4.264151,0.61211395,0.57277304,0.05468621,0.014548427,0.6,3
70.03401,4.1645503,0.70448124,0.65966636,0.06067189,0.018796545,0.72,3
67.03187,4.0721374,0.7901224,0.73986566,0.065841675,0.023098566,0.84,3
64.281654,3.9861774,0.86971503,0.81403273,0.07034614,0.02743468,0.96,3
61.753883,3.9060297,0.9438401,0.8827509,0.07430582,0.031789344,1.08,3
59.423332,3.8311346,1.0129987,0.94653463,0.077817224,0.03615037,1.2,3
57.268356,3.761003,1.0776267,1.0058374,0.0809578,0.04050826,1.3199999999999998,3
55.27036,3.6952047,1.1381052,1.0610598,0.0837898,0.04485559,1.44,3
53.4133,3.6333613,1.1947703,1.1125566,0.08636344,0.049186595,1.56,3
51.68327,3.5751379,1.2479205,1.1606424,0.08871937,0.053496808,1.68,3
50.068203,3.520237,1.2978222,1.2055969,0.09089064,0.05778278,1.7999999999999998,3
48.557556,3.4683928,1.3447149,1.2476699,0.09290422,0.062041905,1.92,3
47.142094,3.4193692,1.3888143,1.2870846,0.09478224,0.066272184,2.04,3
45.813698,3.3729537,1.4303173,1.3240411,0.09654295,0.07047215,2.16,3
44.5652,3.3289547,1.4694015,1.3587196,0.09820143,0.074640736,2.28,3
43.390247,3.287199,1.5062308,1.3912829,0.09977029,0.078777224,2.4,3
42.28318,3.2475317,1.5409546,1.4218785,0.10126004,0.0828811,2.52,3
41.238953,3.2098098,1.5737104,1.4506401,0.10267956,0.08695213,2.64,3
40.253036,3.173905,1.6046252,1.4776896,0.10403632,0.09099016,2.76,3
39.321354,3.1396987,1.633816,1.5031384,0.10533673,0.09499525,2.88,3
38.440235,3.1070838,1.661391,1.5270882,0.10658626,0.09896748,3.0,3
37.60635,3.0759614,1.6874505,1.5496328,0.10778963,0.102907054,3.12,3
36.816666,3.0462406,1.7120879,1.5708586,0.10895093,0.10681426,3.24,3
36.068428,3.0178382,1.7353898,1.5908446,0.11007369,0.11068939,3.36,3
35.359127,2.9906769,1.7574371,1.6096648,0.11116106,0.114532776,3.48,3
34.68644,2.964686,1.7783046,1.6273873,0.11221579,0.11834477,3.6,3
34.048256,2.939799,1.7980627,1.6440754,0.11324031,0.12212581,3.72,3
33.442616,2.9159563,1.8167769,1.6597879,0.114236824,0.1258763,3.84,3
32.867714,2.8930998,1.8345087,1.6745797,0.1152073,0.12959664,3.96,3
32.321884,2.8711777,1.8513153,1.6885024,0.11615349,0.13328724,4.08,3
31.803568,2.8501406,1.8672503,1.7016039,0.11707701,0.13694857,4.2,3
31.311329,2.8299425,1.8823645,1.7139289,0.11797931,0.14058106,4.32,3
