dBdt,dSdt,dPdt,dVdt,t,Run
0.50876117,-6.10853,-0.1850171,0.11000001,159.0,6
0.4582255,-5.5010347,-0.16676198,0.11000001,162.0,6
0.4037333,-4.8960657,-0.14656717,0.11000001,165.0,6
0.34456965,-4.2930765,-0.1245277,0.11000001,168.0,6
0.28012228,-3.6907923,-0.10074078,0.11000001,171.0,6
0.20992567,-3.0882797,-0.075305276,0.11000001,174.0,6
0.133629,-2.4841638,-0.04832803,0.11000001,177.0,6
0.05096377,-1.8773785,-0.019916566,0.11000001,180.0,6
-0.038190193,-1.2666981,0.0098243235,0.11000001,183.0,6
-0.13383707,-0.65102,0.040785637,0.11000001,186.0,6
-0.23594113,-0.02948776,0.07286325,0.11000001,189.0,6
-0.34437168,0.5987553,0.1059539,0.11000001,192.0,6
-0.45897916,1.2342248,0.139958,0.11000001,195.0,6
-0.5794642,1.877595,0.17478067,0.11000001,198.0,6
-34.359722,500.12564,6.1942654,0.11000001,0.0,7
-1.2907717,106.30635,1.610206,0.11000001,3.0,7
2.3807623,50.090965,0.9052685,0.11000001,6.0,7
3.324275,30.74167,0.6306133,0.11000001,9.0,7
3.3759284,23.256083,0.5034884,0.11000001,12.0,7
2.9870434,21.611866,0.465415,0.11000001,15.0,7
2.4458125,22.563726,0.47951573,0.11000001,18.0,7
1.9806595,23.624254,0.5066015,0.11000001,21.0,7
1.7087241,23.327341,0.5185317,0.11000001,24.0,7
1.6319333,21.274323,0.5047757,0.11000001,27.0,7
1.6824389,17.776945,0.46810895,0.11000001,30.0,7
1.7724488,13.445553,0.41745752,0.11000001,33.0,7
1.8256768,8.909911,0.36263293,0.11000001,36.0,7
1.7907176,4.684029,0.3116725,0.11000001,39.0,7
1.6428468,1.1233035,0.26994863,0.11000001,42.0,7
1.380647,-1.572128,0.24023296,0.11000001,45.0,7
1.0206271,-3.3354564,0.22310837,0.11000001,48.0,7
0.5917748,-4.2062693,0.21746266,0.11000001,51.0,7
0.13010217,-4.3042984,0.2210223,0.11000001,54.0,7
-0.3258358,-3.805287,0.23075964,0.11000001,57.0,7
-0.7392382,-2.9166126,0.24333932,0.11000001,60.0,7
-1.0785544,-1.8555421,0.25544116,0.11000001,63.0,7
-1.3202928,-0.82790995,0.26408967,0.11000001,66.0,7
-1.4507457,-0.0099143395,0.26691923,0.11000001,69.0,7
-1.4669218,0.46721444,0.26232862,0.11000001,72.0,7
-1.3758701,0.52564657,0.24959695,0.11000001,75.0,7
-1.1932342,0.14312297,0.22883426,0.11000001,78.0,7
-0.9407801,-0.6509741,0.20088689,0.11000001,81.0,7
-0.6434535,-1.7868819,0.16713211,0.11000001,84.0,7
-0.32643205,-3.1684859,0.12925124,0.11000001,87.0,7
-0.012615477,-4.687729,0.089010715,0.11000001,90.0,7
0.27930075,-6.239398,0.048059307,0.11000001,93.0,7
0.5356935,-7.730578,0.007806721,0.11000001,96.0,7
0.7483376,-9.087494,-0.030642098,0.11000001,99.0,7
0.9139155,-10.258613,-0.066507794,0.11000001,102.0,7
1.0332006,-11.213521,-0.09930166,0.11000001,105.0,7
1.1099274,-11.940398,-0.12876485,0.11000001,108.0,7
1.1497489,-12.442754,-0.15481986,0.11000001,111.0,7
1.1592726,-12.734523,-0.17750369,0.11000001,114.0,7
1.145337,-12.837176,-0.19692335,0.11000001,117.0,7
1.1143004,-12.775388,-0.21320878,0.11000001,120.0,7
1.0718095,-12.575139,-0.22650158,0.11000001,123.0,7
1.0225269,-12.261971,-0.23693146,0.11000001,126.0,7
0.9700851,-11.859155,-0.24461165,0.11000001,129.0,7
0.91708803,-11.387285,-0.24963237,0.11000001,132.0,7
0.8652302,-10.864218,-0.2520707,0.11000001,135.0,7
0.8154614,-10.304662,-0.25199094,0.11000001,138.0,7
0.76800793,-9.7204275,-0.24944791,0.11000001,141.0,7
0.7227128,-9.1207485,-0.24449405,0.11000001,144.0,7
0.6789916,-8.512491,-0.237174,0.11000001,147.0,7
0.63600886,-7.9007277,-0.22754818,0.11000001,150.0,7
0.5928306,-7.288642,-0.21566984,0.11000001,153.0,7
0.5484477,-6.6782484,-0.20160592,0.11000001,156.0,7
0.50186354,-6.070678,-0.18542972,0.11000001,159.0,7
0.45214912,-5.466177,-0.16722143,0.11000001,162.0,7
0.3984661,-4.8641706,-0.14706384,0.11000001,165.0,7
0.3400344,-4.2639847,-0.1250543,0.11000001,168.0,7
0.2763073,-3.6644716,-0.10128833,0.11000001,171.0,7
0.20673224,-3.0645728,-0.07586992,0.11000001,174.0,7
0.13101304,-2.4630382,-0.04890536,0.11000001,177.0,7
0.048892204,-1.8585504,-0.020498192,0.11000001,180.0,7
-0.03978303,-1.2500104,0.009239384,0.11000001,183.0,7
-0.13500594,-0.6364086,0.04020751,0.11000001,186.0,7
-0.23675153,-0.016795766,0.07228948,0.11000001,189.0,7
-0.34485638,0.60952914,0.10538891,0.11000001,192.0,7
-0.45917094,1.2434888,0.13940562,0.11000001,195.0,7
-0.5794393,1.8852553,0.17423965,0.11000001,198.0,7
-33.19827,450.53467,6.2760215,0.09,0.0,8
-2.5965612,119.72894,1.908908,0.09,3.0,8
1.7581403,59.889675,1.0947484,0.09,6.0,8
3.0740378,37.35652,0.76278794,0.09,9.0,8
3.3818502,27.36147,0.5920944,0.09,12.0,8
3.1519854,23.890562,0.5178737,0.09,15.0,8
2.6601121,23.918203,0.50939596,0.09,18.0,8
2.1584835,24.849379,0.5286842,0.09,21.0,8
1.8132957,24.843563,0.54202604,0.09,24.0,8
1.6673353,23.153898,0.5325105,0.09,27.0,8
1.6724776,19.900003,0.49902937,0.09,30.0,8
1.7437226,15.635255,0.4491476,0.09,33.0,8
1.7991843,11.0072975,0.39277953,0.09,36.0,8
1.7795924,6.574775,0.33863583,0.09,39.0,8
1.6530969,2.7395544,0.29283014,0.09,42.0,8
1.4131021,-0.26027143,0.25874665,0.09,45.0,8
1.0727774,-2.3299224,0.23737907,0.09,48.0,8
0.6592298,-3.4902709,0.22788855,0.09,51.0,8
0.20800205,-3.8500419,0.22810979,0.09,54.0,8
-0.24218318,-3.5786963,0.23507057,0.09,57.0,8
-0.6537717,-2.8814707,0.24540271,0.09,60.0,8
-0.99421126,-1.9761409,0.2557276,0.09,63.0,8
-1.2388645,-1.0711341,0.2629941,0.09,66.0,8
-1.3731353,-0.3458645,0.26475254,0.09,69.0,8
-1.3931885,0.06431877,0.259338,0.09,72.0,8
-1.3056239,0.07782293,0.24596561,0.09,75.0,8
-1.1258414,-0.33138153,0.22470862,0.09,78.0,8
-0.8755471,-1.1372602,0.19638313,0.09,81.0,8
-0.5798567,-2.272902,0.1623578,0.09,84.0,8
-0.26419795,-3.644235,0.1243085,0.09,87.0,8
0.048253458,-5.145249,0.08399484,0.09,90.0,8
0.338607,-6.672312,0.043071322,0.09,93.0,8
0.59310377,-8.134063,0.0029428827,0.09,96.0,8
0.8034178,-9.458185,-0.03530297,0.09,99.0,8
0.96626496,-10.594175,-0.07088945,0.09,102.0,8
1.0824213,-11.512831,-0.10334195,0.09,105.0,8
1.1557456,-12.203581,-0.13241859,0.09,108.0,8
1.1919831,-12.670428,-0.1580543,0.09,111.0,8
1.1978683,-12.928434,-0.18029499,0.09,114.0,8
1.18029,-12.999066,-0.1992613,0.09,117.0,8
1.1457019,-12.907681,-0.21508569,0.09,120.0,8
1.0998133,-12.680446,-0.22792281,0.09,123.0,8
1.0472736,-12.342805,-0.23789921,0.09,126.0,8
0.99175733,-11.918024,-0.24513581,0.09,129.0,8
0.93588847,-11.426792,-0.24972484,0.09,132.0,8
0.8813273,-10.886647,-0.2517481,0.09,135.0,8
0.82903296,-10.312139,-0.25126508,0.09,138.0,8
0.77922016,-9.714984,-0.24833182,0.09,141.0,8
0.73169756,-9.104033,-0.24300317,0.09,144.0,8
0.68584764,-8.486029,-0.23532283,0.09,147.0,8
0.6408555,-7.8658857,-0.22535358,0.09,150.0,8
0.5957647,-7.2465954,-0.21314535,0.09,153.0,8
0.54954356,-6.63011,-0.1987726,0.09,156.0,8
0.5012056,-6.0172763,-0.18230069,0.09,159.0,8
0.44978866,-5.4079633,-0.16380872,0.09,162.0,8
0.39444286,-4.8018775,-0.14338751,0.09,165.0,8
0.33446386,-4.1981883,-0.121130496,0.09,168.0,8
0.2691955,-3.5955253,-0.09713264,0.09,171.0,8
0.19818282,-2.9927688,-0.071496814,0.09,174.0,8
0.121063896,-2.3886673,-0.044331048,0.09,177.0,8
0.037602637,-1.781872,-0.0157412,0.09,180.0,8
-0.05235407,-1.171251,0.014165649,0.09,183.0,8
-0.14881074,-0.555607,0.04528507,0.09,186.0,8
-0.25167724,0.065884925,0.07750718,0.09,189.0,8
-0.36088863,0.6940195,0.110731624,0.09,192.0,8
-0.47620824,1.3295941,0.14485703,0.09,195.0,8
-0.5974133,1.9730022,0.17978628,0.09,198.0,8
