tB,tS,tP,tV,t,Run
42.75079,58.128677,14.556241,18.350025,165.0,7
41.750103,57.742874,14.476352,18.680025,168.0,7
40.803047,57.380737,14.391505,19.010027,171.0,7
39.90542,57.041286,14.302308,19.340027,174.0,7
39.053284,56.7236,14.20928,19.670029,177.0,7
38.243023,56.4268,14.112862,20.00003,180.0,7
37.471283,56.150078,14.013425,20.33003,183.0,7
36.734955,55.892727,13.911283,20.660032,186.0,7
36.03118,55.654037,13.806686,20.990032,189.0,7
35.35731,55.433357,13.699847,21.320034,192.0,7
34.710865,55.230145,13.590925,21.650034,195.0,7
34.089565,55.043926,13.480047,21.980034,198.0,7
4.061932,6.119178,0.12670551,0.2,0.0,8
4.815073,329.36945,-0.22736514,0.47,3.0,8
14.68884,373.5995,-0.5408633,0.74,6.0,8
22.622482,382.031,-0.502776,1.01,9.0,8
30.498259,377.73444,-0.37087741,1.28,12.0,8
38.711685,367.2922,-0.1994861,1.5499998,15.0,8
47.347378,353.336,-0.0036828576,1.8199995,18.0,8
56.38549,337.15042,0.21142735,2.089999,21.0,8
65.74334,319.47977,0.44404006,2.3599987,24.0,8
75.282394,300.84247,0.6940532,2.6299984,27.0,8
84.81001,281.67145,0.9628192,2.8999984,30.0,8
94.08537,262.37775,1.253207,3.1699982,33.0,8
102.83509,243.37018,1.5694768,3.439998,36.0,8
110.779305,225.04486,1.916704,3.7099977,39.0,8
117.66591,207.7541,2.2996807,3.9799972,42.0,8
123.30489,191.76974,2.721598,4.2499967,45.0,8
127.59261,177.25513,3.1829977,4.5199966,48.0,8
130.51811,164.25899,3.681456,4.789996,51.0,8
132.15108,152.73257,4.212103,5.0599957,54.0,8
132.61786,142.56104,4.7686205,5.3299956,57.0,8
132.07477,133.59718,5.344296,5.5999956,60.0,8
130.68605,125.68815,5.9327474,5.869996,63.0,8
128.60905,118.69182,6.5282736,6.1399975,66.0,8
125.986206,112.484276,7.125904,6.409999,69.0,8
122.94212,106.96129,7.721265,6.6800003,72.0,8
119.58341,102.03644,8.310404,6.9500012,75.0,8
116.00014,97.638275,8.889632,7.2200027,78.0,8
112.267715,93.70698,9.455412,7.490004,81.0,8
108.44897,90.191605,10.004297,7.760005,84.0,8
104.59603,87.04777,10.532943,8.030006,87.0,8
100.751976,84.236,11.038147,8.300008,90.0,8
96.95222,81.720345,11.516929,8.570009,93.0,8
93.22558,79.46786,11.966625,8.840011,96.0,8
89.595245,77.44804,12.38499,9.110011,99.0,8
86.07952,75.632805,12.770269,9.3800125,102.0,8
82.69239,73.99633,13.121269,9.650014,105.0,8
79.44406,72.51535,13.437381,9.920015,108.0,8
76.34141,71.169014,13.718568,10.190017,111.0,8
73.3884,69.93902,13.96534,10.460018,114.0,8
70.586464,68.80956,14.17869,10.730019,117.0,8
67.93492,67.76719,14.360013,11.000018,120.0,8
65.431305,66.80066,14.511022,11.270017,123.0,8
63.07171,65.90055,14.633653,11.540015,126.0,8
60.85111,65.0593,14.729988,11.810016,129.0,8
58.76368,64.27065,14.802176,12.080017,132.0,8
56.803,63.52955,14.852375,12.3500185,135.0,8
54.962307,62.831913,14.882684,12.620019,138.0,8
53.23463,62.17435,14.895125,12.89002,141.0,8
51.613007,61.554134,14.891601,13.160022,144.0,8
50.090538,60.968903,14.873883,13.430023,147.0,8
48.66051,60.41669,14.843598,13.700025,150.0,8
47.316444,59.89573,14.802225,13.970026,153.0,8
46.052155,59.404514,14.751098,14.240027,156.0,8
44.86178,58.941628,14.69141,14.510028,159.0,8
43.739723,58.505787,14.62422,14.780029,162.0,8
42.68083,58.09579,14.550459,15.050031,165.0,8
41.680206,57.71053,14.470948,15.320032,168.0,8
40.733307,57.34896,14.3863945,15.590034,171.0,8
39.835922,57.0101,14.297414,15.860035,174.0,8
38.98412,56.692997,14.204535,16.130035,177.0,8
38.174267,56.396854,14.108204,16.400038,180.0,8
37.403004,56.120808,14.008802,16.670038,183.0,8
36.667217,55.864132,13.906647,16.940039,186.0,8
35.964016,55.626152,13.801998,17.210041,189.0,8
35.29076,55.406235,13.6950655,17.480042,192.0,8
34.644974,55.203808,13.586016,17.750044,195.0,8
34.02437,55.018425,13.47498,18.020044,198.0,8
