dTdt,dEBdt,dStydt,dH2dt,dBeEtdt,dToMedt,t,Run
-13.319297,-0.19719733,1.4879364,0.23299333,-0.0029116685,-0.10172568,0.72,3
-12.128644,-0.105079405,1.3034225,0.15986264,-0.01929113,-0.113078654,0.84,3
-11.190722,-0.024112137,1.1346521,0.104653776,-0.03264745,-0.11971073,0.96,3
-10.523988,0.04481701,0.98093206,0.064943135,-0.043091152,-0.12183536,1.08,3
-10.132733,0.100819215,0.8422891,0.038875837,-0.05073976,-0.11959046,1.2,3
-10.011754,0.14312829,0.7190718,0.02499409,-0.055716984,-0.11309422,1.3199999999999998,3
-10.147876,0.17129014,0.6116055,0.02205363,-0.05816622,-0.1025055,1.44,3
-10.520348,0.18534373,0.519909,0.028855039,-0.058268867,-0.08807923,1.56,3
-11.100921,0.1859395,0.44351152,0.044132672,-0.056255747,-0.07019866,1.68,3
-11.854815,0.174369,0.38136378,0.06649232,-0.052409954,-0.049387887,1.7999999999999998,3
-12.741668,0.15251236,0.3318772,0.09440547,-0.047063455,-0.026296372,1.92,3
-13.71827,0.122672,0.29303357,0.12626132,-0.040577255,-0.0016613994,2.04,3
-14.740707,0.087387376,0.26256946,0.16043676,-0.03332361,0.023741374,2.16,3
-15.767366,0.04919928,0.23817515,0.1953896,-0.02566079,0.049151972,2.28,3
-16.761024,0.010465957,0.21767806,0.22973852,-0.017913608,0.07387652,2.4,3
-17.690722,-0.02679602,0.19918379,0.26232278,-0.0103573175,0.097322494,2.52,3
-18.532513,-0.06100621,0.18117137,0.29224026,-0.0032093648,0.11902284,2.64,3
-19.269526,-0.09103217,0.16251802,0.3188475,0.0033720036,0.13864048,2.76,3
-19.891722,-0.11618836,0.14249283,0.34174928,0.009285247,0.15596488,2.88,3
-20.394958,-0.13617676,0.120710365,0.36076623,0.014478646,0.17089662,3.0,3
-20.77971,-0.15100786,0.09707138,0.37589288,0.018939774,0.1834294,3.12,3
-21.050259,-0.1609413,0.07169648,0.38726267,0.02268838,0.19362956,3.24,3
-21.213503,-0.16639441,0.044859137,0.3951049,0.025765695,0.20161712,3.36,3
-21.277946,-0.16788979,0.016926596,0.39970982,0.028227001,0.207547,3.48,3
-21.25308,-0.1659953,-0.011682102,0.40140525,0.030135652,0.2115963,3.6,3
-21.148754,-0.16129787,-0.040527415,0.40053207,0.031558365,0.21395151,3.72,3
-20.97482,-0.15435767,-0.069193795,0.39743006,0.0325615,0.21480124,3.84,3
-20.740517,-0.14569755,-0.09728488,0.39242113,0.033206873,0.21432862,3.96,3
-20.454762,-0.1357909,-0.124452725,0.38581264,0.03355336,0.21270852,4.08,3
-20.125582,-0.12505952,-0.15039125,0.37788063,0.0336532,0.21010329,4.2,3
-19.760221,-0.113852225,-0.17484847,0.3688766,0.033552133,0.20666285,4.32,3
-19.365404,-0.10248004,-0.19761513,0.35902768,0.033291753,0.2025238,4.44,3
-18.946806,-0.091187954,-0.21853183,0.34852743,0.03290609,0.1978083,4.56,3
-18.509537,-0.08017732,-0.23747796,0.33754954,0.032424424,0.19262576,4.68,3
-18.058077,-0.06960281,-0.25437194,0.3262429,0.03187177,0.18707393,4.8,3
-17.596216,-0.059580166,-0.26916844,0.31473348,0.03126763,0.18123811,4.92,3
-17.127214,-0.050192237,-0.28184456,0.30312914,0.030628119,0.17519344,5.04,3
-16.65392,-0.041493714,-0.2924066,0.29152226,0.029966563,0.16900516,5.16,3
-16.178637,-0.033513878,-0.30088174,0.27998403,0.029292343,0.1627304,5.279999999999999,3
-15.703394,-0.026262393,-0.3073106,0.26858157,0.028613139,0.156418,5.4,3
-15.229822,-0.019731805,-0.31175247,0.25736207,0.02793441,0.15011027,5.52,3
-14.75929,-0.013901118,-0.3142739,0.24636754,0.027259557,0.14384274,5.64,3
-14.292949,-0.008742714,-0.3149491,0.23563108,0.026591511,0.13764639,5.76,3
-13.831632,-0.0042129536,-0.31386304,0.22517557,0.025930353,0.13154663,5.88,3
-13.376137,-0.0002692998,-0.31110412,0.21501943,0.025276948,0.12556499,6.0,3
-12.926997,0.0031332688,-0.30675712,0.20517758,0.024630982,0.119719446,6.12,3
-12.484679,0.006053583,-0.3009198,0.19565688,0.023990875,0.11402422,6.24,3
-12.049406,0.008539704,-0.29367843,0.18646242,0.023355318,0.108490735,6.359999999999999,3
-11.621513,0.010648805,-0.2851308,0.17759585,0.02272249,0.10312864,6.48,3
-11.201045,0.01243226,-0.27536017,0.16905609,0.022090178,0.09794449,6.6,3
-10.788106,0.013943101,-0.26446053,0.16083905,0.02145648,0.09294308,6.72,3
-10.38283,0.015230216,-0.25251806,0.15294154,0.02081954,0.08812866,6.84,3
-9.98508,0.016341664,-0.23961088,0.14535707,0.020176977,0.0835029,6.96,3
-9.594855,0.017329374,-0.22582638,0.138076,0.01952666,0.079066604,7.08,3
-9.212033,0.01823063,-0.21123771,0.13109154,0.018866766,0.074819386,7.199999999999999,3
-8.836506,0.019089628,-0.19592023,0.12439353,0.01819504,0.07076028,7.319999999999999,3
-8.468261,0.019942548,-0.17994565,0.11797501,0.01751065,0.06688774,7.439999999999999,3
-8.107,0.020827232,-0.16337791,0.11182284,0.016810909,0.06319878,7.56,3
-7.752625,0.021779587,-0.14628655,0.10592767,0.016094508,0.059690196,7.68,3
-7.4050283,0.022825023,-0.12872894,0.10028095,0.015360536,0.056359153,7.8,3
-7.064104,0.023987569,-0.11076102,0.09487151,0.014608283,0.05320141,7.92,3
-6.7296395,0.025297333,-0.09243871,0.08969014,0.013836322,0.050213166,8.04,3
-6.401353,0.02677724,-0.0738112,0.08472453,0.013043112,0.047389254,8.16,3
-6.079355,0.028443031,-0.054928973,0.07996825,0.0122294435,0.044726174,8.28,3
-5.7632484,0.030312663,-0.035830956,0.075408384,0.011393615,0.0422184,8.4,3
-5.4531035,0.032401875,-0.016566547,0.0710387,0.010536259,0.039861735,8.52,3
-5.1485214,0.03472918,0.0028326393,0.06684699,0.009655597,0.037650824,8.64,3
-4.8496165,0.03729512,0.022323636,0.06282687,0.008753169,0.03558107,8.76,3
-4.5561004,0.040114623,0.041880276,0.058969278,0.007828225,0.03364729,8.879999999999999,3
-4.2679176,0.043193754,0.061467662,0.055265963,0.0068809637,0.031845286,9.0,3
-3.984993,0.046539426,0.081052326,0.05171028,0.0059118588,0.030169692,9.12,3
-3.70718,0.050153013,0.100613,0.048294205,0.004921147,0.028616149,9.24,3
-3.434291,0.05404115,0.12012307,0.04500879,0.00390883,0.02717963,9.36,3
-3.1663585,0.05820439,0.13955988,0.041850675,0.0028759355,0.025856111,9.48,3
-2.9031947,0.06264162,0.15890236,0.038810298,0.0018226223,0.024640225,9.6,3
-2.644804,0.067352846,0.17812862,0.035884228,0.0007500376,0.023528565,9.72,3
-2.3909147,0.072340555,0.1972263,0.033063386,-0.00034241192,0.022515597,9.84,3
-2.141715,0.077594526,0.21617374,0.030345112,-0.0014521937,0.02159836,9.96,3
-1.8969907,0.083115585,0.23495957,0.027724102,-0.002579387,0.020772299,10.08,3
-1.6567056,0.08890015,0.25356767,0.025193363,-0.003723319,0.020033473,10.2,3
-1.4207429,0.09494434,0.27198648,0.022749268,-0.004883317,0.019378085,10.32,3
-1.1891598,0.10124016,0.2902088,0.020388735,-0.00605764,0.018802721,10.44,3
-0.9618419,0.10778593,0.3082173,0.018105483,-0.0072462084,0.01830339,10.56,3
-0.7387128,0.11457063,0.32601073,0.015896851,-0.008447678,0.01787671,10.68,3
-0.51975346,0.12159176,0.3435773,0.013758999,-0.009661572,0.017519802,10.8,3
-0.30499014,0.12884215,0.36090788,0.011688923,-0.010886348,0.017229006,10.92,3
-0.094267726,0.1363121,0.3780011,0.009681661,-0.01212165,0.017001303,11.04,3
0.11234458,0.14399612,0.39484787,0.007736165,-0.013366015,0.0168339,11.16,3
0.3149255,0.15188758,0.41144505,0.005848383,-0.014618808,0.016724031,11.28,3
0.5135251,0.15997817,0.42778906,0.0040156594,-0.01587904,0.016668594,11.4,3
0.7081172,0.16825768,0.44387376,0.0022362478,-0.017145684,0.016665157,11.52,3
0.89879,0.17672475,0.4596972,0.00050700345,-0.018418184,0.016711121,11.64,3
1.0854505,0.18536279,0.47526026,-0.0011730514,-0.0196948,0.016804421,11.76,3
1.2682585,0.1941693,0.49055985,-0.002806991,-0.020975253,0.016942484,11.88,3
1.4471878,0.2031385,0.5055897,-0.004397541,-0.02225899,0.017122768,12.0,3
11.75152,-2.0223043,3.5203018,0.12813793,0.07167188,-0.20000549,0.0,4
11.608484,-1.8962371,3.278693,0.06135727,0.054953728,-0.19933486,0.12,4
11.770265,-1.7666744,3.0486388,-0.0038489117,0.037748765,-0.20004144,0.24,4
12.096908,-1.6357267,2.8280427,-0.0658146,0.02068927,-0.20135912,0.36,4
12.488038,-1.5050327,2.615375,-0.12354246,0.0042111957,-0.20274702,0.48,4
12.8731575,-1.3759085,2.4096272,-0.17646706,-0.011390133,-0.20381923,0.6,4
13.203913,-1.2494674,2.2102406,-0.22429349,-0.025918877,-0.2042937,0.72,4
13.448106,-1.1266872,2.0170345,-0.26689005,-0.039246943,-0.2039576,0.84,4
13.58534,-1.0084665,1.8301271,-0.30422443,-0.05129297,-0.20264615,0.96,4
13.603769,-0.8956395,1.6498663,-0.33631846,-0.062008727,-0.2002279,1.08,4
13.497746,-0.78898215,1.476751,-0.36323184,-0.071369044,-0.19659892,1.2,4
13.266178,-0.6892084,1.3113627,-0.3850495,-0.07936608,-0.19167835,1.3199999999999998,4
12.911391,-0.59694016,1.1543158,-0.4018845,-0.0860074,-0.18541057,1.44,4
12.4383545,-0.51269466,1.0061793,-0.41387922,-0.091313854,-0.17776524,1.56,4
11.854184,-0.43686202,0.8674505,-0.42121115,-0.095320106,-0.16874081,1.68,4
11.1676655,-0.3696793,0.7384992,-0.42410362,-0.09807416,-0.15836737,1.7999999999999998,4
10.389306,-0.3112186,0.6195567,-0.4228256,-0.09963874,-0.14670846,1.92,4
9.5306635,-0.26138958,0.51068425,-0.4176958,-0.10008926,-0.1338598,2.04,4
8.604455,-0.21992348,0.41177294,-0.40908068,-0.09951472,-0.119949296,2.16,4
7.6240926,-0.18641265,0.32255855,-0.39738905,-0.09801437,-0.10513268,2.28,4
6.603488,-0.16030575,0.24262585,-0.38306424,-0.095696986,-0.089588985,2.4,4
5.55661,-0.1409471,0.17143966,-0.36657098,-0.09267669,-0.07351319,2.52,4
4.497223,-0.12760861,0.10837512,-0.34838364,-0.08907078,-0.057109408,2.64,4
3.4384797,-0.119518846,0.052742288,-0.32897228,-0.08499492,-0.040583767,2.76,4
2.3926418,-0.115892,0.0038195597,-0.30878827,-0.08056138,-0.024135921,2.88,4
1.3709302,-0.11596243,-0.039115567,-0.288257,-0.075876586,-0.007954783,3.0,4
0.38311562,-0.11900483,-0.076761164,-0.26776376,-0.07103708,0.007788777,3.12,4
-0.5625077,-0.124354914,-0.10978217,-0.24764977,-0.06612939,0.022944065,3.24,4
-1.4590864,-0.13142051,-0.13877915,-0.22820684,-0.061228655,0.037383582,3.36,4
-2.3012867,-0.13968043,-0.16429973,-0.2096774,-0.05639888,0.051004775,3.48,4
-3.085311,-0.14870736,-0.18681616,-0.19225416,-0.05169122,0.06372801,3.6,4
-3.8086686,-0.15814665,-0.20673741,-0.17608231,-0.047146596,0.075497545,3.72,4
-4.4699955,-0.16771577,-0.22440189,-0.16126457,-0.04279587,0.0862782,3.84,4
-5.069167,-0.17720617,-0.24009797,-0.14786325,-0.038660254,0.09605424,3.96,4
-5.6068425,-0.18646346,-0.25405258,-0.1359087,-0.034753244,0.1048264,4.08,4
-6.0844145,-0.1953893,-0.2664468,-0.12540299,-0.031081568,0.112608775,4.2,4
-6.5040774,-0.20392817,-0.27742353,-0.116321266,-0.027645893,0.119427584,4.32,4
-6.868157,-0.21204694,-0.2870933,-0.108625226,-0.024443889,0.12531745,4.44,4
-7.1796284,-0.2197561,-0.29553977,-0.10225869,-0.021467997,0.13032018,4.56,4
-7.44154,-0.22707802,-0.30282122,-0.097154036,-0.0187084,0.13448231,4.68,4
-7.657021,-0.23404224,-0.30898678,-0.09323971,-0.016154815,0.1378534,4.8,4
-7.829536,-0.24070348,-0.31407154,-0.090436056,-0.013793347,0.14048585,4.92,4
-7.9621615,-0.24710977,-0.31809664,-0.088664815,-0.011611931,0.14243159,5.04,4
-8.058214,-0.2533139,-0.32108715,-0.08784215,-0.009596516,0.1437431,5.16,4
-8.120827,-0.25937217,-0.32305947,-0.08789008,-0.007733808,0.14447182,5.279999999999999,4
-8.1529875,-0.26533487,-0.3240284,-0.088730216,-0.006010708,0.14466731,5.4,4
-8.157553,-0.2712479,-0.32401204,-0.09028821,-0.004414593,0.14437756,5.52,4
-8.137237,-0.27715948,-0.32302523,-0.09249222,-0.0029337495,0.14364798,5.64,4
-8.094654,-0.28310454,-0.32108802,-0.09527492,-0.001556702,0.14252213,5.76,4
-8.0321245,-0.28911945,-0.3182181,-0.098572984,-0.0002732014,0.14104062,5.88,4
-7.9518614,-0.29522744,-0.31444138,-0.102326885,0.00092601194,0.13924123,6.0,4
-7.8559976,-0.30145642,-0.30977732,-0.10648213,0.002050158,0.1371601,6.12,4
-7.74627,-0.30781934,-0.30425498,-0.11098981,0.0031062812,0.1348293,6.24,4
-7.6245985,-0.3143303,-0.29790395,-0.11580072,0.004102374,0.13228045,6.359999999999999,4
-7.4924974,-0.3209993,-0.29075226,-0.120873936,0.00504465,0.12954114,6.48,4
-7.3514132,-0.32782984,-0.28283092,-0.1261706,0.0059383716,0.12663762,6.6,4
-7.202719,-0.33481976,-0.2741773,-0.13165452,0.006788881,0.12359352,6.72,4
-7.0475802,-0.34196684,-0.2648206,-0.13729438,0.0076005314,0.12043092,6.84,4
-6.8871355,-0.34926528,-0.2547984,-0.14306003,0.00837728,0.11716976,6.96,4
-6.722357,-0.3567057,-0.24414596,-0.148926,0.009122292,0.113828264,7.08,4
-6.554138,-0.36428115,-0.23289795,-0.15486939,0.009838773,0.11042262,7.199999999999999,4
-6.383281,-0.3719743,-0.22109057,-0.16086784,0.0105287805,0.106968544,7.319999999999999,4
-6.2105393,-0.37977487,-0.20876153,-0.16690318,0.0111948475,0.103479296,7.439999999999999,4
-6.0365505,-0.38766548,-0.19594508,-0.17295851,0.011838635,0.09996727,7.56,4
-5.8619223,-0.3956329,-0.18267733,-0.17901789,0.012461926,0.09644409,7.68,4
-5.6871505,-0.40365583,-0.1689939,-0.18506888,0.013065469,0.09291947,7.8,4
-5.5127416,-0.41172212,-0.15492666,-0.19109765,0.01365097,0.08940264,7.92,4
-5.33912,-0.41981298,-0.1405118,-0.19709568,0.014219018,0.08590187,8.04,4
-5.166605,-0.4279102,-0.12578051,-0.20305388,0.014770209,0.082424104,8.16,4
-4.9955454,-0.43599585,-0.11076374,-0.20896275,0.015305017,0.07897638,8.28,4
-4.8262415,-0.44405577,-0.09549357,-0.21481587,0.015824115,0.07556416,8.4,4
-4.658977,-0.4520693,-0.08000031,-0.2206068,0.01632782,0.07219294,8.52,4
-4.4939833,-0.46002427,-0.06431306,-0.22633024,0.01681637,0.06886718,8.64,4
-4.331387,-0.46790302,-0.048456147,-0.23198213,0.017289843,0.06559096,8.76,4
-4.171453,-0.47569063,-0.03245857,-0.23755729,0.017748516,0.062367804,8.879999999999999,4
-4.014329,-0.48337105,-0.016346721,-0.24305211,0.01819243,0.059201203,9.0,4
-3.8600867,-0.49093437,-0.00014186095,-0.2484663,0.01862162,0.056092974,9.12,4
-3.708931,-0.49836567,0.016131913,-0.25379482,0.019036448,0.053046416,9.24,4
-3.5608668,-0.5056509,0.0324517,-0.25903627,0.019436358,0.050063033,9.36,4
-3.4160423,-0.5127814,0.048795477,-0.26419082,0.019821705,0.04714445,9.48,4
-3.2745285,-0.5197434,0.065147,-0.2692548,0.020192726,0.04429245,9.6,4
-3.1363783,-0.5265292,0.08148608,-0.27422783,0.020549068,0.041507684,9.72,4
-3.0016248,-0.5331288,0.09779377,-0.27911016,0.020890728,0.038791683,9.84,4
-2.8703828,-0.53953457,0.11405457,-0.28390053,0.021218222,0.03614467,9.96,4
-2.7425902,-0.54573673,0.13025354,-0.2885984,0.021531152,0.033567403,10.08,4
-2.6183162,-0.5517307,0.14637618,-0.29320517,0.02182956,0.031060047,10.2,4
-2.4976249,-0.55750996,0.16240527,-0.29771984,0.022113882,0.028622773,10.32,4
-2.3804998,-0.5630672,0.17833252,-0.302142,0.022384075,0.026255827,10.44,4
-2.2669435,-0.56840074,0.19414341,-0.3064733,0.022640262,0.02395896,10.56,4
-2.1569867,-0.5735034,0.20982762,-0.3107138,0.022882557,0.021731952,10.68,4
-2.0506082,-0.57837284,0.22537561,-0.31486332,0.023110924,0.01957491,10.8,4
-1.9478291,-0.58300644,0.24077642,-0.31892282,0.023325995,0.01748686,10.92,4
-1.8485806,-0.58740085,0.2560226,-0.32289404,0.023527216,0.015467294,11.04,4
-1.7529722,-0.59155333,0.27110368,-0.32677567,0.023715537,0.013516187,11.16,4
-1.660923,-0.595468,0.28601742,-0.33057037,0.023891116,0.011632673,11.28,4
-1.572409,-0.5991368,0.30075142,-0.33427832,0.024053793,0.009816026,11.4,4
-1.4874827,-0.60256314,0.31530118,-0.33789974,0.024204087,0.008065547,11.52,4
-1.4060318,-0.605747,0.32966357,-0.34143648,0.024342032,0.00638034,11.64,4
-1.3281735,-0.60868967,0.34383222,-0.3448887,0.024468385,0.004759653,11.76,4
-1.2537456,-0.6113898,0.3578007,-0.3482583,0.024582904,0.003202786,11.88,4
-1.1828718,-0.6138522,0.37156686,-0.3515453,0.024686541,0.001708622,12.0,4
-19.269108,-1.718238,2.8897126,0.62485373,0.17266025,-0.110416524,0.0,5
-18.861647,-1.6326371,2.6330247,0.4851156,0.15253578,-0.13117258,0.12,5
-17.998241,-1.5412227,2.404503,0.36652824,0.13240162,-0.148504,0.24,5
-16.943,-1.4490056,2.1984103,0.2680145,0.11335425,-0.1622363,0.36,5
-15.846554,-1.3582662,2.0101445,0.18709755,0.095845975,-0.17259985,0.48,5
-14.793845,-1.2700499,1.8362879,0.12110014,0.08001695,-0.1799303,0.6,5
-13.831875,-1.1849023,1.6744616,0.06762382,0.06586366,-0.18454258,0.72,5
-12.985054,-1.1032238,1.5231283,0.024682606,0.0533239,-0.18669109,0.84,5
-12.264766,-1.0254006,1.3813771,-0.009299989,0.042317174,-0.18656614,0.96,5
-11.674274,-0.9518403,1.2487463,-0.035557896,0.032760624,-0.18430705,1.08,5
-11.211777,-0.8829592,1.1250589,-0.055060226,0.024574436,-0.18002102,1.2,5
-10.872357,-0.8191481,1.0102943,-0.0685813,0.017683184,-0.17380147,1.3199999999999998,5
-10.648694,-0.7607283,0.9044772,-0.076768816,0.012011405,-0.1657446,1.44,5
-10.53167,-0.7079022,0.80759823,-0.080190964,0.007480392,-0.15596268,1.56,5
-10.510816,-0.6607421,0.71955246,-0.079377666,0.0040063737,-0.14459279,1.68,5
-10.574316,-0.6191606,0.6401077,-0.07484903,0.0014972656,-0.1318027,1.7999999999999998,5
-10.709437,-0.58291143,0.5688885,-0.067125455,-0.00014669143,-0.11779013,1.92,5
-10.902815,-0.55160666,0.5053858,-0.05673532,-0.0010323405,-0.10277878,2.04,5
-11.140748,-0.5247416,0.4489716,-0.04421257,-0.0012719061,-0.08701292,2.16,5
-11.4096365,-0.50172156,0.3989349,-0.030084178,-0.0009790773,-0.07074737,2.28,5
-11.696422,-0.48190826,0.35451072,-0.014862302,-0.00026619725,-0.05423841,2.4,5
-11.988974,-0.46465486,0.3149288,0.0009734641,0.0007601679,-0.037733365,2.52,5
-12.276298,-0.44933295,0.27943477,0.016981952,0.0020004564,-0.021463314,2.64,5
-12.54892,-0.43537107,0.24732405,0.032775097,0.0033667404,-0.0056349766,2.76,5
-12.798961,-0.42226484,0.21796286,0.048023175,0.0047828844,0.009573542,2.88,5
-13.020158,-0.40959728,0.19080515,0.062455997,0.006185614,0.024015432,3.0,5
-13.207887,-0.39703962,0.16538872,0.07586276,0.0075251875,0.037574485,3.12,5
-13.359021,-0.38434744,0.14134595,0.08809135,0.008763853,0.050168347,3.24,5
-13.471836,-0.37136167,0.11839501,0.09904318,0.009875693,0.06174128,3.36,5
-13.545708,-0.35799447,0.09632947,0.10866271,0.010844442,0.07226425,3.48,5
-13.581108,-0.34421736,0.0750102,0.116937146,0.011663057,0.0817308,3.6,5
-13.579219,-0.3300541,0.054357823,0.12388403,0.0123303505,0.0901532,3.72,5
-13.541834,-0.3155647,0.034337327,0.12954597,0.012851427,0.09755866,3.84,5
-13.471261,-0.300838,0.014948175,0.13398713,0.013235468,0.10398642,3.96,5
-13.370049,-0.28598425,-0.003782486,0.13728367,0.013494385,0.10948409,4.08,5
-13.240945,-0.27111918,-0.021808749,0.13952178,0.01364163,0.11410582,4.2,5
-13.086733,-0.25636542,-0.03907446,0.14079148,0.013692163,0.11790945,4.32,5
-12.910247,-0.241842,-0.05552106,0.14118527,0.013661139,0.12095422,4.44,5
-12.71425,-0.2276666,-0.0710827,0.1407968,0.013563318,0.12330021,4.56,5
-12.501264,-0.21394336,-0.08569677,0.13971351,0.013412947,0.1250062,4.68,5
-12.2738285,-0.20076895,-0.09931062,0.13802129,0.013223202,0.12613016,4.8,5
-12.034273,-0.18823421,-0.111869626,0.1358021,0.013007022,0.12672718,4.92,5
-11.7846775,-0.17640905,-0.12333289,0.13313045,0.012774897,0.12684979,5.04,5
-11.526972,-0.16535477,-0.13366409,0.13007574,0.012537152,0.12654711,5.16,5
-11.262861,-0.15512083,-0.14283478,0.12670152,0.012301939,0.12586533,5.279999999999999,5
-10.994053,-0.14575362,-0.15082523,0.12306597,0.012077845,0.12484738,5.4,5
-10.721846,-0.13727689,-0.15762387,0.11921967,0.011870451,0.12353272,5.52,5
-10.447544,-0.1297122,-0.16322438,0.115211606,0.011685613,0.12195825,5.64,5
-10.1722555,-0.12307167,-0.16763112,0.111082874,0.01152792,0.12015674,5.76,5
-9.89685,-0.11735478,-0.17084932,0.106868975,0.011399946,0.11815926,5.88,5
-9.62224,-0.11256318,-0.17289132,0.10260323,0.011305291,0.11599316,6.0,5
-9.349105,-0.1086836,-0.1737777,0.09831365,0.011245498,0.11368389,6.12,5
-9.078051,-0.105702795,-0.17352669,0.09402601,0.011222231,0.11125396,6.24,5
-8.809584,-0.10359867,-0.17216718,0.08976001,0.011235804,0.10872389,6.359999999999999,5
-8.544104,-0.102350496,-0.16972578,0.085534826,0.011286534,0.1061125,6.48,5
-8.28197,-0.10193205,-0.16623345,0.0813654,0.011374422,0.103435785,6.6,5
-8.023489,-0.102311,-0.16172378,0.07726591,0.011498875,0.10070928,6.72,5
-7.7688723,-0.103460014,-0.15623166,0.07324748,0.01165914,0.097946055,6.84,5
-7.5183105,-0.105344556,-0.14979371,0.06931841,0.011854068,0.09515813,6.96,5
-7.2718353,-0.107929006,-0.14244747,0.065485336,0.012081921,0.09235562,7.08,5
-7.02968,-0.111181326,-0.13422914,0.061756305,0.012341985,0.08954875,7.199999999999999,5
-6.791756,-0.11506449,-0.12517686,0.058134876,0.012632004,0.08674517,7.319999999999999,5
-6.5581503,-0.11954398,-0.115327284,0.054623496,0.012950277,0.08395222,7.439999999999999,5
-6.328898,-0.12458389,-0.104723364,0.051225726,0.013295499,0.08117715,7.56,5
-6.1038103,-0.13014694,-0.093396954,0.047941253,0.013664779,0.07842448,7.68,5
-5.883043,-0.13619968,-0.08139035,0.04477409,0.01405721,0.07570044,7.8,5
-5.66635,-0.1427068,-0.0687355,0.041720506,0.01446998,0.073008105,7.92,5
-5.453743,-0.14963596,-0.05547003,0.038783327,0.014901665,0.07035204,8.04,5
-5.245141,-0.15695207,-0.04163123,0.03595871,0.015350208,0.06773557,8.16,5
-5.040423,-0.16462256,-0.027252458,0.033247005,0.01581359,0.065161124,8.28,5
-4.8395066,-0.17261787,-0.012366873,0.030646328,0.01629011,0.06263127,8.4,5
-4.642257,-0.18090649,0.0029947816,0.02815395,0.01677771,0.060147922,8.52,5
-4.448579,-0.18945725,0.018795758,0.025767775,0.017274449,0.05771274,8.64,5
-4.258338,-0.19824526,0.035012178,0.02348571,0.017778946,0.055327017,8.76,5
-4.0713887,-0.2072407,0.05160947,0.021304747,0.018288983,0.05299187,8.879999999999999,5
-3.8876839,-0.216419,0.06856093,0.019221885,0.018803451,0.05070825,9.0,5
-3.7070274,-0.22575417,0.08584136,0.017234536,0.019320333,0.048476603,9.12,5
-3.5293863,-0.23522219,0.103420995,0.015340117,0.019838562,0.046297543,9.24,5
-3.3545194,-0.24479711,0.12127585,0.013534678,0.020355998,0.044171236,9.36,5
-3.18246,-0.25446096,0.1393815,0.011816927,0.02087189,0.042098023,9.48,5
-3.0129342,-0.26419085,0.15771449,0.01018173,0.021384342,0.040077593,9.6,5
-2.845956,-0.2739685,0.17625421,0.008627164,0.021892717,0.03811014,9.72,5
-2.681363,-0.28377378,0.19497724,0.0071503995,0.022395354,0.036195137,9.84,5
-2.5190508,-0.29358873,0.21386449,0.0057481877,0.022891263,0.034332383,9.96,5
-2.3589141,-0.30339482,0.23289555,0.0044185375,0.023379337,0.032521855,10.08,5
-2.2008574,-0.31317994,0.2520516,0.003156243,0.023858706,0.03076235,10.2,5
-2.0447876,-0.32292637,0.2713183,0.0019612692,0.024328103,0.029054174,10.32,5
-1.8906049,-0.3326198,0.29067636,0.00082980876,0.024787014,0.027396183,10.44,5
-1.7382351,-0.34224913,0.31010836,-0.0002420865,0.025234487,0.025787987,10.56,5
-1.5875231,-0.35179836,0.32960275,-0.0012554296,0.025669536,0.024228634,10.68,5
-1.4384905,-0.36125866,0.34914216,-0.0022128758,0.026091803,0.022717955,10.8,5
-1.2909702,-0.3706184,0.36871538,-0.003118198,0.026500497,0.021254612,10.92,5
-1.1449505,-0.37986603,0.38830733,-0.0039715357,0.026894826,0.019838464,11.04,5
-1.0003333,-0.38899487,0.4079089,-0.0047772215,0.027274635,0.018468307,11.16,5
-0.85699475,-0.39799225,0.4275051,-0.0055371416,0.02763885,0.01714353,11.28,5
-0.71498483,-0.40685374,0.44708693,-0.0062520644,0.027987713,0.015863573,11.4,5
-0.57412,-0.41556993,0.46664414,-0.0069262874,0.02832023,0.014627317,11.52,5
-0.43444067,-0.4241356,0.48616707,-0.007560334,0.028636407,0.013434037,11.64,5
-0.29578713,-0.43253997,0.50564533,-0.008157034,0.02893545,0.012282865,11.76,5
-0.15821654,-0.4407822,0.5250721,-0.008716284,0.029217513,0.011173161,11.88,5
-0.02160968,-0.44885647,0.54444104,-0.0092419265,0.029482367,0.01010414,12.0,5
