Temp,EB,Sty,H2,BeEt,ToMe,t,Run,dTdt,dEBdt,dStydt,dH2dt,dBeEtdt,dToMedt
822.2849315850617,1.3352995605957554,1.5052942509043767,1.3721236257694982,0.08801674185674244,0.1331706251348794,10.92,2,-0.28953330820853596,-0.021693102907964112,0.008682478415936758,-0.001574220035281647,0.002753926040808951,0.010256698451218405
822.2511303990599,1.3327218125432714,1.506312870683078,1.371913060968188,0.08834668555051382,0.13439980971489085,11.04,2,-0.27393476923292076,-0.021272287039528263,0.008297316996689327,-0.0019324654400038207,0.0027451876061457907,0.010229782436693147
822.2191601825613,1.330193523970444,1.5072862656518777,1.3716604759734115,0.08867559919096489,0.13562578967846717,11.16,2,-0.259011798547165,-0.020868642841568027,0.00792860189316499,-0.0022746834330772485,0.0027367556221607947,0.01020328532624224
822.1889416166362,1.3277126786032825,1.5082163668607074,1.3713677525489418,0.08900351871599779,0.13684861431176634,11.28,2,-0.24473503964494947,-0.02048142661205405,0.007575620057588764,-0.0026015707270139812,0.0027286157698625376,0.010177190784602745
822.1603988679329,1.325277348451833,1.5091050207261012,1.3710366897510513,0.08933047833876911,0.13806833097505067,11.4,2,-0.23107644204318858,-0.0201099276987074,0.007237690068381168,-0.002913793102756513,0.002720754459188554,0.01015148317113768
822.1334594332369,1.3228856898793633,1.509953992790984,1.3706690076077148,0.089656510638137,0.13928498518326984,11.52,2,-0.21800920197371867,-0.019753467002133443,0.006914160702630083,-0.0032119868089084637,0.0027131587879648134,0.010126147511538546
822.1080539497816,1.3205359388199032,1.5107649722881598,1.3702663515949907,0.08998164669052118,0.14049862069316982,11.639999999999999,2,-0.20550769130540006,-0.01941139518051168,0.006604409220746165,-0.003496760241832893,0.0027058164971864606,0.010101169462579057
822.0841159201369,1.3182264038712166,1.5115395787094814,1.3698302991024705,0.09030591630404432,0.14170927960701168,11.76,2,-0.19354735672860465,-0.019083090101297967,0.006307838926298962,-0.003768696333908016,0.0026987159147920273,0.010076535260206979
822.0615818128238,1.3159554687459498,1.5122793595319282,1.3693623571389761,0.0906293478209234,0.14291700239295277,11.879999999999999,2,-0.18210475146131178,-0.01876795764591798,0.006023879948446795,-0.004028351791077388,0.0026918459579470012,0.010052231739524183
822.0403908730026,1.3137215875060178,1.5129857947604084,1.3688639667940472,0.09095196825896627,0.14412182796636183,12.0,2,-0.17115746505705015,-0.018465429935416045,0.005751987544493668,-0.004276258754267833,0.002685196092160876,0.010028246298761501
897.0988651735443,4.896961046585936,0.0,0.0,0.0,0.0,0.0,3,-50.01513014393972,-1.471225691096545,1.344860973368741,1.344860973368741,0.12636471772780405,0.0
