,Model,Data pts/run,Data pts/interval,Runs,Noise Lvl,Reg weight,Layers,Hid Nodes,Lrn rate,Activ Func,Euler steps,Epochs,MSE Train,Sim Time,MSE true alldat,MSE noisy alldat,MAE true alldat,MSE_dy pred alldat,MAE_dy pred alldat,MSE_dy dat alldat,MAE_dy dat alldat,stop criteria,MSE fitdat,MAE fitdat,MSE_dy dat fitdat ,MAE_dy dat fitdat,MSE_dy pred fitdat,MAE_dy pred fitdat
85,vdp,10,9,10,0,1.00E-06,2,10,0.1,tanh,40,436,0.001516086,346.159621,0.565463417,0.565463448,0.51558876,1.283919145,0.554364729,1.65810521,0.633817182,converge,1.317915344,0.773383141,1.65810521,0.633817182,5.576822372,4.370963617
86,vdp,10,9,10,0,1.00E-06,1,15,0.1,tanh,40,448,0.001689945,307.6896725,0.399217585,0.399217606,0.433208119,1.138242333,0.592294288,1.577544896,0.696773989,converge,1.259043503,0.649812178,1.577544896,0.696773989,7.089054068,5.349600784
87,vdp,10,9,10,0,1.00E-06,2,15,0.1,tanh,40,353,0.001493826,345.0761242,0.478181169,0.478181152,0.469512252,1.335924269,0.50197493,1.781546193,0.622537594,converge,1.285684967,0.704268377,1.781546193,0.622537594,5.163046177,4.041508811
88,vdp,10,9,10,0,1.00E-06,1,20,0.1,tanh,40,524,0.001088159,336.5454752,0.280322642,0.280322666,0.352909455,1.026552522,0.442306164,1.165097925,0.553077432,converge,1.269628983,0.529364182,1.165097925,0.553077432,5.520661114,3.967173401
89,vdp,10,9,10,0,1.00E-06,2,20,0.1,tanh,40,438,0.001441742,309.4854319,0.597681594,0.597681618,0.537042121,1.158709707,0.504492406,1.759178103,0.648396264,converge,1.334838257,0.805563182,1.759178103,0.648396264,5.005823948,4.041977802
90,vdp,10,10,10,0,1.00E-06,1,10,0.1,tanh,40,351,0.001996979,178.0303955,0.364744841,0.364744835,0.422161996,1.018156324,0.549522193,1.689920307,0.710956946,converge,1.289282684,0.633242993,1.689920307,0.710956946,5.889802057,4.882859931
91,vdp,10,10,10,0,1.00E-06,2,10,0.1,tanh,40,152,1555.1003,91.28665972,45989.5609,45989.56,163.2516445,2.52701E+13,2245155.47,851.1182729,23.6399549,diverge,45996.38,244.8774668,851.1182729,23.6399549,2.0593E+14,20718133.31
92,vdp,10,10,10,0,1.00E-06,1,15,0.1,tanh,40,432,0.002496067,220.3908496,0.309541989,0.309542007,0.380573923,1.704074381,0.827836813,2.071770862,0.871729316,converge,1.262584076,0.570860885,2.071770862,0.871729316,11.72375609,7.369129995
93,vdp,10,10,10,0,1.00E-06,2,15,0.1,tanh,40,448,0.001687412,278.7201314,0.497432563,0.497432594,0.486694264,1.10480303,0.446271132,1.755078572,0.629916721,converge,1.297781219,0.730041395,1.755078572,0.629916721,4.514312897,3.626588656
94,vdp,10,10,10,0,1.00E-06,1,20,0.1,tanh,40,496,0.001890712,319.4133091,0.420849214,0.420849228,0.452845614,1.00139643,0.543323397,1.518706655,0.713920502,converge,1.303134308,0.679268421,1.518706655,0.713920502,6.256173121,4.899652578
95,vdp,10,10,10,0,1.00E-06,2,20,0.1,tanh,40,327,0.001947445,255.2510123,0.407192451,0.407192459,0.446201534,1.2774521,0.543222984,1.924438312,0.689697946,converge,1.263682632,0.669302301,1.924438312,0.689697946,6.019999881,4.716147517
